Wavelength,Power transmitted
400.000,0.939738
401.000,0.939682
402.000,0.939631
403.000,0.939573
404.000,0.938532
405.000,0.938476
406.000,0.938465
407.000,0.938409
408.000,0.937355
409.000,0.937295
410.000,0.937226
411.000,0.936181
412.000,0.936097
413.000,0.936029
414.000,0.935952
415.000,0.934895
416.000,0.934890
417.000,0.934816
418.000,0.934734
419.000,0.933651
420.000,0.933569
421.000,0.933479
422.000,0.932404
423.000,0.932295
424.000,0.932202
425.000,0.932101
426.000,0.931011
427.000,0.931029
428.000,0.930929
429.000,0.930821
430.000,0.929720
431.000,0.929590
432.000,0.929472
433.000,0.928357
434.000,0.928215
435.000,0.928090
436.000,0.927958
437.000,0.926823
438.000,0.926664
439.000,0.926733
440.000,0.925590
441.000,0.925443
442.000,0.925278
443.000,0.925123
444.000,0.923954
445.000,0.923772
446.000,0.923604
447.000,0.922417
448.000,0.922238
449.000,0.922032
450.000,0.920824
451.000,0.920943
452.000,0.920731
453.000,0.920534
454.000,0.919308
455.000,0.919099
456.000,0.918861
457.000,0.917609
458.000,0.917382
459.000,0.917122
460.000,0.915843
461.000,0.915595
462.000,0.915342
463.000,0.914745
464.000,0.913425
465.000,0.913628
466.000,0.913318
467.000,0.911985
468.000,0.911687
469.000,0.911355
470.000,0.909988
471.000,0.909663
472.000,0.909337
473.000,0.908967
474.000,0.907544
475.000,0.907189
476.000,0.906787
477.000,0.905321
478.000,0.904935
479.000,0.904497
480.000,0.902985
481.000,0.903334
482.000,0.902924
483.000,0.901348
484.000,0.900912
485.000,0.900465
486.000,0.898834
487.000,0.898359
488.000,0.897873
489.000,0.896202
490.000,0.895664
491.000,0.895136
492.000,0.893402
493.000,0.892815
494.000,0.892239
495.000,0.891649
496.000,0.889797
497.000,0.890377
498.000,0.889766
499.000,0.887914
500.000,0.887234
501.000,0.886568
502.000,0.884638
503.000,0.883895
504.000,0.883170
505.000,0.881155
506.000,0.880385
507.000,0.879553
508.000,0.877444
509.000,0.876606
510.000,0.875696
511.000,0.873485
512.000,0.872571
513.000,0.871634
514.000,0.869255
515.000,0.868258
516.000,0.869304
517.000,0.866285
518.000,0.865179
519.000,0.862830
520.000,0.861615
521.000,0.860482
522.000,0.857933
523.000,0.856609
524.000,0.855371
525.000,0.852766
526.000,0.851232
527.000,0.849880
528.000,0.847127
529.000,0.845551
530.000,0.843971
531.000,0.841056
532.000,0.839334
533.000,0.837721
534.000,0.834510
535.000,0.832626
536.000,0.830862
537.000,0.831447
538.000,0.829375
539.000,0.827556
540.000,0.824209
541.000,0.822087
542.000,0.818439
543.000,0.816379
544.000,0.814056
545.000,0.810332
546.000,0.808081
547.000,0.805353
548.000,0.801374
549.000,0.798904
550.000,0.796118
551.000,0.791648
552.000,0.788672
553.000,0.784209
554.000,0.781320
555.000,0.778061
556.000,0.773015
557.000,0.769840
558.000,0.766258
559.000,0.761117
560.000,0.764132
561.000,0.760137
562.000,0.754873
563.000,0.751273
564.000,0.745389
565.000,0.741551
566.000,0.736858
567.000,0.730897
568.000,0.726675
569.000,0.721905
570.000,0.715487
571.000,0.710424
572.000,0.703196
573.000,0.698239
574.000,0.693137
575.000,0.685335
576.000,0.679375
577.000,0.673208
578.000,0.665306
579.000,0.659315
580.000,0.650404
581.000,0.644016
582.000,0.636796
583.000,0.627142
584.000,0.620114
585.000,0.609938
586.000,0.602454
587.000,0.612147
588.000,0.601784
589.000,0.594134
590.000,0.585494
591.000,0.575090
592.000,0.566729
593.000,0.554097
594.000,0.545194
595.000,0.536049
596.000,0.523390
597.000,0.511753
598.000,0.498495
599.000,0.487191
600.000,0.476670
601.000,0.462506
602.000,0.451450
603.000,0.436728
604.000,0.425156
605.000,0.412084
606.000,0.396578
607.000,0.384281
608.000,0.369585
609.000,0.355685
610.000,0.342836
611.000,0.326507
612.000,0.312003
613.000,0.296868
614.000,0.282420
615.000,0.269246
616.000,0.253092
617.000,0.273342
618.000,0.258551
619.000,0.243017
620.000,0.230293
621.000,0.215025
622.000,0.202842
623.000,0.188481
624.000,0.177097
625.000,0.164966
626.000,0.152479
627.000,0.142748
628.000,0.131805
629.000,0.123408
630.000,0.114140
631.000,0.106473
632.000,0.100172
633.000,0.092769
634.000,0.087864
635.000,0.082991
636.000,0.078861
637.000,0.075162
638.000,0.072150
639.000,0.069862
640.000,0.067389
641.000,0.065776
642.000,0.064313
643.000,0.063441
644.000,0.062962
645.000,0.062436
646.000,0.062514
647.000,0.062558
648.000,0.063156
649.000,0.063809
650.000,0.064903
651.000,0.066100
652.000,0.064784
653.000,0.065830
654.000,0.066802
655.000,0.068323
656.000,0.069634
657.000,0.071495
658.000,0.073591
659.000,0.075338
660.000,0.077438
661.000,0.079396
662.000,0.081922
663.000,0.084062
664.000,0.086783
665.000,0.089071
666.000,0.091956
667.000,0.095012
668.000,0.097750
669.000,0.100565
670.000,0.103108
671.000,0.106300
672.000,0.108905
673.000,0.112180
674.000,0.115197
675.000,0.118173
676.000,0.121245
677.000,0.124665
678.000,0.127786
679.000,0.130500
680.000,0.133973
681.000,0.136695
682.000,0.140201
683.000,0.142926
684.000,0.146458
685.000,0.149685
686.000,0.152400
687.000,0.156074
688.000,0.158787
689.000,0.162368
690.000,0.165070
691.000,0.168664
692.000,0.161578
693.000,0.165113
694.000,0.167765
695.000,0.171312
696.000,0.174541
697.000,0.177506
698.000,0.180741
699.000,0.184135
700.000,0.187376
701.000,0.189976
702.000,0.193554
703.000,0.196135
704.000,0.199715
705.000,0.202275
706.000,0.205856
707.000,0.208394
708.000,0.211974
709.000,0.215223
710.000,0.217606
711.000,0.220845
712.000,0.224116
713.000,0.227351
714.000,0.230146
715.000,0.233376
716.000,0.236145
717.000,0.239368
718.000,0.241776
719.000,0.245328
720.000,0.247709
721.000,0.251253
722.000,0.253608
723.000,0.257142
724.000,0.259470
725.000,0.262994
726.000,0.266639
727.000,0.269261
728.000,0.272439
729.000,0.275032
730.000,0.278197
731.000,0.280760
732.000,0.283912
733.000,0.285889
734.000,0.289021
735.000,0.291521
736.000,0.294637
737.000,0.286196
738.000,0.289271
739.000,0.291719
740.000,0.294778
741.000,0.297195
742.000,0.300683
743.000,0.303066
744.000,0.306092
745.000,0.308442
746.000,0.311449
747.000,0.313765
748.000,0.316753
749.000,0.319035
750.000,0.322001
751.000,0.324248
752.000,0.327192
753.000,0.329403
754.000,0.331736
755.000,0.333910
756.000,0.336804
757.000,0.338941
758.000,0.341810
759.000,0.343909
760.000,0.346751
761.000,0.348811
762.000,0.352054
763.000,0.354073
764.000,0.356860
765.000,0.358839
766.000,0.361597
767.000,0.363536
768.000,0.366264
769.000,0.368163
770.000,0.370860
771.000,0.372718
772.000,0.375383
773.000,0.376606
774.000,0.379530
775.000,0.381016
776.000,0.383905
777.000,0.385354
778.000,0.388206
779.000,0.389617
780.000,0.392434
781.000,0.393806
782.000,0.396586
783.000,0.397921
784.000,0.400664
785.000,0.401961
786.000,0.404667
787.000,0.406312
788.000,0.408979
789.000,0.410200
790.000,0.403020
791.000,0.404525
792.000,0.406308
793.000,0.407777
794.000,0.408964
795.000,0.411537
796.000,0.412689
797.000,0.415225
798.000,0.416342
799.000,0.418843
800.000,0.419925
801.000,0.422390
802.000,0.423688
803.000,0.425868
804.000,0.427129
805.000,0.429276
806.000,0.430502
807.000,0.432616
808.000,0.433806
809.000,0.435889
810.000,0.436495
811.000,0.437401
812.000,0.439670
813.000,0.440777
814.000,0.442780
815.000,0.443853
816.000,0.445825
817.000,0.446865
818.000,0.448807
819.000,0.449814
820.000,0.451947
821.000,0.452702
822.000,0.454802
823.000,0.455529
824.000,0.457597
825.000,0.458296
826.000,0.458680
827.000,0.460490
828.000,0.461363
829.000,0.463351
830.000,0.463988
831.000,0.465946
832.000,0.466557
833.000,0.468485
834.000,0.469071
835.000,0.471265
836.000,0.472021
837.000,0.472570
838.000,0.474422
839.000,0.474947
840.000,0.476771
841.000,0.477463
842.000,0.478587
843.000,0.479257
844.000,0.480840
845.000,0.481485
846.000,0.481936
847.000,0.483664
848.000,0.484275
849.000,0.485796
850.000,0.479146
851.000,0.480681
852.000,0.481291
853.000,0.482982
854.000,0.483390
855.000,0.483967
856.000,0.485444
857.000,0.485544
858.000,0.487172
859.000,0.487536
860.000,0.489141
861.000,0.489486
862.000,0.489992
863.000,0.491561
864.000,0.491879
865.000,0.493426
866.000,0.493727
867.000,0.495251
868.000,0.495696
869.000,0.495973
870.000,0.497463
871.000,0.497723
872.000,0.498767
873.000,0.499170
874.000,0.500463
875.000,0.500848
876.000,0.501073
877.000,0.502490
878.000,0.502850
879.000,0.504097
880.000,0.504441
881.000,0.505587
882.000,0.505767
883.000,0.506089
884.000,0.507293
885.000,0.507599
886.000,0.508531
887.000,0.508681
888.000,0.508968
889.000,0.510131
890.000,0.510403
891.000,0.511689
892.000,0.511808
893.000,0.513076
894.000,0.513319
895.000,0.513420
896.000,0.514663
897.000,0.514886
898.000,0.515979
899.000,0.515813
900.000,0.515889
901.000,0.517092
902.000,0.517285
903.000,0.518343
904.000,0.518524
905.000,0.518700
906.000,0.519737
907.000,0.519901
908.000,0.521049
909.000,0.521077
910.000,0.522210
911.000,0.522228
912.000,0.522011
913.000,0.523123
914.000,0.523130
915.000,0.524228
916.000,0.524343
917.000,0.524337
918.000,0.525414
919.000,0.520321
920.000,0.521291
921.000,0.521409
922.000,0.521522
923.000,0.522474
924.000,0.522235
925.000,0.522336
926.000,0.523271
927.000,0.523362
928.000,0.524399
929.000,0.524367
930.000,0.524445
931.000,0.525463
932.000,0.525236
933.000,0.526244
934.000,0.526303
