Wavelength,Power transmitted
400.000,0.935525
401.000,0.935382
402.000,0.935238
403.000,0.935089
404.000,0.933874
405.000,0.933716
406.000,0.933676
407.000,0.933515
408.000,0.932278
409.000,0.932106
410.000,0.931928
411.000,0.930686
412.000,0.930478
413.000,0.930284
414.000,0.930085
415.000,0.928809
416.000,0.928767
417.000,0.928555
418.000,0.928338
419.000,0.927018
420.000,0.926784
421.000,0.926548
422.000,0.925216
423.000,0.924940
424.000,0.924676
425.000,0.924411
426.000,0.923034
427.000,0.923013
428.000,0.922726
429.000,0.922438
430.000,0.921026
431.000,0.920690
432.000,0.920373
433.000,0.918921
434.000,0.918553
435.000,0.918196
436.000,0.917840
437.000,0.916328
438.000,0.915914
439.000,0.915964
440.000,0.914421
441.000,0.914020
442.000,0.913556
443.000,0.913133
444.000,0.911535
445.000,0.911025
446.000,0.910561
447.000,0.908886
448.000,0.908390
449.000,0.907836
450.000,0.906094
451.000,0.906215
452.000,0.905604
453.000,0.905051
454.000,0.903270
455.000,0.902651
456.000,0.901991
457.000,0.900103
458.000,0.899454
459.000,0.898729
460.000,0.896753
461.000,0.896040
462.000,0.895307
463.000,0.893962
464.000,0.891894
465.000,0.892146
466.000,0.891225
467.000,0.889099
468.000,0.888186
469.000,0.887222
470.000,0.884987
471.000,0.883980
472.000,0.883004
473.000,0.881914
474.000,0.879452
475.000,0.878377
476.000,0.877176
477.000,0.874567
478.000,0.873382
479.000,0.872057
480.000,0.869285
481.000,0.869809
482.000,0.868521
483.000,0.865542
484.000,0.864160
485.000,0.862739
486.000,0.859558
487.000,0.858031
488.000,0.856460
489.000,0.853179
490.000,0.851368
491.000,0.849630
492.000,0.846116
493.000,0.844108
494.000,0.842183
495.000,0.840200
496.000,0.836182
497.000,0.837213
498.000,0.835119
499.000,0.831114
500.000,0.828685
501.000,0.826362
502.000,0.822045
503.000,0.819344
504.000,0.816764
505.000,0.812099
506.000,0.809328
507.000,0.806225
508.000,0.801172
509.000,0.798088
510.000,0.794629
511.000,0.789143
512.000,0.785709
513.000,0.782163
514.000,0.775878
515.000,0.772048
516.000,0.774316
517.000,0.766847
518.000,0.762424
519.000,0.756165
520.000,0.751423
521.000,0.746900
522.000,0.739652
523.000,0.734359
524.000,0.729308
525.000,0.721867
526.000,0.715457
527.000,0.709812
528.000,0.701668
529.000,0.695083
530.000,0.688182
531.000,0.679259
532.000,0.671896
533.000,0.664865
534.000,0.654385
535.000,0.646153
536.000,0.638292
537.000,0.641197
538.000,0.631766
539.000,0.623498
540.000,0.612353
541.000,0.602724
542.000,0.589951
543.000,0.580393
544.000,0.569669
545.000,0.556742
546.000,0.546160
547.000,0.533149
548.000,0.519067
549.000,0.507359
550.000,0.494254
551.000,0.477712
552.000,0.463733
553.000,0.447738
