Wavelength,Power transmitted
675.000,0.968017
676.000,0.968084
677.000,0.968151
678.000,0.968217
679.000,0.968283
680.000,0.968348
681.000,0.968413
682.000,0.968477
683.000,0.968540
684.000,0.968604
685.000,0.968667
686.000,0.968729
687.000,0.968791
688.000,0.968852
689.000,0.968913
690.000,0.968974
691.000,0.969034
692.000,0.969094
693.000,0.969153
694.000,0.969212
695.000,0.969270
696.000,0.969328
697.000,0.969386
698.000,0.969443
699.000,0.969500
700.000,0.969557
701.000,0.969613
702.000,0.969669
703.000,0.969724
704.000,0.969779
705.000,0.969834
706.000,0.969888
707.000,0.969942
708.000,0.969995
709.000,0.970048
710.000,0.970101
711.000,0.970153
712.000,0.970205
713.000,0.970256
714.000,0.970308
715.000,0.970359
716.000,0.970409
717.000,0.970459
718.000,0.970509
719.000,0.970559
720.000,0.970608
721.000,0.970657
722.000,0.970706
723.000,0.970754
724.000,0.970802
725.000,0.970850
726.000,0.970897
727.000,0.970945
728.000,0.970991
729.000,0.971038
730.000,0.971084
731.000,0.971130
732.000,0.971176
733.000,0.971221
734.000,0.971266
735.000,0.971311
736.000,0.971355
737.000,0.971399
738.000,0.971443
739.000,0.971487
740.000,0.971530
741.000,0.971574
742.000,0.971616
743.000,0.971659
744.000,0.971701
745.000,0.971743
746.000,0.971785
747.000,0.971827
748.000,0.971868
749.000,0.971909
750.000,0.971950
751.000,0.971990
752.000,0.972030
753.000,0.972070
754.000,0.972110
755.000,0.972150
756.000,0.972189
757.000,0.972228
758.000,0.972267
759.000,0.972306
760.000,0.972344
761.000,0.972382
762.000,0.972420
763.000,0.972458
764.000,0.972496
765.000,0.972533
766.000,0.972570
767.000,0.972607
768.000,0.972643
769.000,0.972680
770.000,0.972716
771.000,0.972752
772.000,0.972788
773.000,0.972823
774.000,0.972859
775.000,0.972894
776.000,0.972929
777.000,0.972963
778.000,0.972998
779.000,0.973032
780.000,0.973067
781.000,0.973101
782.000,0.973134
783.000,0.973168
784.000,0.973201
785.000,0.973235
786.000,0.973268
787.000,0.973301
788.000,0.973333
789.000,0.973366
790.000,0.973398
791.000,0.973430
792.000,0.973462
793.000,0.973494
794.000,0.973526
795.000,0.973557
796.000,0.973588
797.000,0.973620
798.000,0.973650
799.000,0.973681
800.000,0.973712
801.000,0.973742
802.000,0.973772
803.000,0.973802
804.000,0.973832
805.000,0.973862
806.000,0.973892
807.000,0.973921
808.000,0.973950
809.000,0.973979
810.000,0.974008
811.000,0.974037
812.000,0.974066
813.000,0.974094
814.000,0.974123
815.000,0.974151
816.000,0.974179
817.000,0.974207
818.000,0.974235
819.000,0.974262
820.000,0.974290
821.000,0.974317
822.000,0.974344
823.000,0.974371
824.000,0.974398
825.000,0.974425
826.000,0.974452
827.000,0.974478
828.000,0.974504
829.000,0.974531
830.000,0.974557
831.000,0.974583
832.000,0.974609
833.000,0.974634
834.000,0.974660
835.000,0.974685
836.000,0.974711
837.000,0.974736
838.000,0.974761
839.000,0.974786
840.000,0.974811
841.000,0.974836
842.000,0.974860
843.000,0.974885
844.000,0.974909
845.000,0.974933
846.000,0.974957
847.000,0.974981
848.000,0.975005
849.000,0.975029
850.000,0.975052
851.000,0.975076
852.000,0.975099
853.000,0.975122
854.000,0.975145
855.000,0.975168
856.000,0.975191
857.000,0.975214
858.000,0.975237
859.000,0.975259
860.000,0.975282
861.000,0.975304
862.000,0.975326
863.000,0.975349
864.000,0.975371
865.000,0.975393
866.000,0.975414
867.000,0.975436
868.000,0.975458
869.000,0.975479
870.000,0.975501
871.000,0.975522
872.000,0.975543
873.000,0.975564
874.000,0.975585
875.000,0.975606
876.000,0.975627
877.000,0.975648
878.000,0.975669
879.000,0.975689
880.000,0.975710
881.000,0.975730
882.000,0.975750
883.000,0.975771
884.000,0.975791
885.000,0.975811
886.000,0.975831
887.000,0.975850
888.000,0.975870
889.000,0.975890
890.000,0.975909
891.000,0.975929
892.000,0.975948
893.000,0.975967
894.000,0.975986
895.000,0.976005
896.000,0.976024
897.000,0.976043
898.000,0.976062
899.000,0.976081
900.000,0.976099
901.000,0.976118
902.000,0.976136
903.000,0.976155
904.000,0.976173
905.000,0.976191
906.000,0.976210
907.000,0.976228
908.000,0.976246
909.000,0.976264
910.000,0.976281
911.000,0.976299
912.000,0.976317
913.000,0.976335
914.000,0.976352
915.000,0.976369
916.000,0.976387
917.000,0.976404
918.000,0.976421
919.000,0.976438
920.000,0.976456
921.000,0.976472
922.000,0.976489
923.000,0.976506
924.000,0.976523
925.000,0.976540
926.000,0.976556
927.000,0.976573
928.000,0.976589
929.000,0.976606
930.000,0.976622
931.000,0.976639
932.000,0.976655
933.000,0.976671
934.000,0.976687
935.000,0.976703
936.000,0.976719
937.000,0.976735
938.000,0.976751
939.000,0.976767
940.000,0.976782
941.000,0.976798
942.000,0.976813
943.000,0.976829
944.000,0.976844
945.000,0.976860
946.000,0.976875
947.000,0.976890
948.000,0.976905
949.000,0.976920
950.000,0.976935
951.000,0.976950
952.000,0.976965
953.000,0.976980
954.000,0.976995
955.000,0.977010
956.000,0.977024
957.000,0.977039
958.000,0.977053
959.000,0.977068
960.000,0.977082
961.000,0.977097
962.000,0.977111
963.000,0.977125
964.000,0.977139
965.000,0.977154
966.000,0.977168
967.000,0.977182
968.000,0.977196
969.000,0.977210
970.000,0.977224
971.000,0.977237
972.000,0.977251
973.000,0.977265
974.000,0.977278
975.000,0.977292
976.000,0.977306
977.000,0.977319
978.000,0.977332
979.000,0.977346
980.000,0.977359
981.000,0.977372
982.000,0.977385
983.000,0.977399
984.000,0.977412
985.000,0.977425
986.000,0.977438
987.000,0.977451
988.000,0.977464
989.000,0.977476
990.000,0.977489
991.000,0.977502
992.000,0.977515
993.000,0.977527
994.000,0.977540
995.000,0.977552
996.000,0.977565
997.000,0.977577
998.000,0.977590
999.000,0.977602
1000.000,0.977614
1001.000,0.977627
1002.000,0.977639
1003.000,0.977651
1004.000,0.977663
1005.000,0.977675
1006.000,0.977687
1007.000,0.977699
1008.000,0.977711
1009.000,0.977723
1010.000,0.977735
1011.000,0.977747
1012.000,0.977759
1013.000,0.977770
1014.000,0.977782
1015.000,0.977794
1016.000,0.977805
1017.000,0.977817
1018.000,0.977828
1019.000,0.977840
1020.000,0.977851
1021.000,0.977863
1022.000,0.977874
1023.000,0.977885
1024.000,0.977897
1025.000,0.977908
1026.000,0.977919
1027.000,0.977930
1028.000,0.977941
1029.000,0.977952
1030.000,0.977963
1031.000,0.977974
1032.000,0.977985
1033.000,0.977996
1034.000,0.978007
1035.000,0.978017
1036.000,0.978028
1037.000,0.978039
1038.000,0.978050
1039.000,0.978060
1040.000,0.978071
1041.000,0.978081
1042.000,0.978092
1043.000,0.978102
1044.000,0.978113
1045.000,0.978123
1046.000,0.978134
1047.000,0.978144
1048.000,0.978154
1049.000,0.978165
1050.000,0.978175
1051.000,0.978185
1052.000,0.978195
1053.000,0.978205
1054.000,0.978215
1055.000,0.978225
1056.000,0.978235
1057.000,0.978245
1058.000,0.978255
1059.000,0.978265
1060.000,0.978275
1061.000,0.978285
1062.000,0.978295
1063.000,0.978304
1064.000,0.978314
1065.000,0.978324
1066.000,0.978334
1067.000,0.978343
1068.000,0.978353
1069.000,0.978362
1070.000,0.978372
1071.000,0.978381
1072.000,0.978391
1073.000,0.978400
1074.000,0.978410
1075.000,0.978419
1076.000,0.978428
1077.000,0.978438
1078.000,0.978447
1079.000,0.978456
1080.000,0.978465
1081.000,0.978474
1082.000,0.978484
1083.000,0.978493
1084.000,0.978502
1085.000,0.978511
1086.000,0.978520
1087.000,0.978529
1088.000,0.978538
1089.000,0.978547
1090.000,0.978556
1091.000,0.978564
1092.000,0.978573
1093.000,0.978582
1094.000,0.978591
1095.000,0.978600
1096.000,0.978608
1097.000,0.978617
1098.000,0.978626
1099.000,0.978634
1100.000,0.978643
1101.000,0.978651
1102.000,0.978660
1103.000,0.978669
1104.000,0.978677
1105.000,0.978685
1106.000,0.978694
1107.000,0.978702
1108.000,0.978711
1109.000,0.978719
1110.000,0.978727
1111.000,0.978736
1112.000,0.978744
1113.000,0.978752
1114.000,0.978760
1115.000,0.978768
1116.000,0.978777
1117.000,0.978785
1118.000,0.978793
1119.000,0.978801
1120.000,0.978809
1121.000,0.978817
1122.000,0.978825
1123.000,0.978833
1124.000,0.978841
1125.000,0.978849
1126.000,0.978856
1127.000,0.978864
1128.000,0.978872
1129.000,0.978880
1130.000,0.978888
1131.000,0.978896
1132.000,0.978903
1133.000,0.978911
1134.000,0.978919
1135.000,0.978926
1136.000,0.978934
1137.000,0.978942
1138.000,0.978949
1139.000,0.978957
1140.000,0.978964
1141.000,0.978972
1142.000,0.978979
1143.000,0.978987
1144.000,0.978994
1145.000,0.979002
1146.000,0.979009
1147.000,0.979016
1148.000,0.979024
1149.000,0.979031
1150.000,0.979038
1151.000,0.979046
1152.000,0.979053
1153.000,0.979060
1154.000,0.979067
1155.000,0.979075
1156.000,0.979082
1157.000,0.979089
1158.000,0.979096
1159.000,0.979103
1160.000,0.979110
1161.000,0.979117
1162.000,0.979124
1163.000,0.979131
1164.000,0.979138
1165.000,0.979145
1166.000,0.979152
1167.000,0.979159
1168.000,0.979166
1169.000,0.979173
1170.000,0.979179
1171.000,0.979186
1172.000,0.979193
1173.000,0.979200
1174.000,0.979207
1175.000,0.979213
1176.000,0.979220
1177.000,0.979227
1178.000,0.979233
1179.000,0.979240
1180.000,0.979247
1181.000,0.979253
1182.000,0.979260
1183.000,0.979267
1184.000,0.979273
1185.000,0.979280
1186.000,0.979286
1187.000,0.979293
1188.000,0.979299
1189.000,0.979306
1190.000,0.979312
1191.000,0.979319
1192.000,0.979325
1193.000,0.979331
1194.000,0.979338
1195.000,0.979344
1196.000,0.979350
1197.000,0.979357
1198.000,0.979363
1199.000,0.979369
1200.000,0.979375
1201.000,0.979382
1202.000,0.979388
1203.000,0.979394
1204.000,0.979400
1205.000,0.979406
1206.000,0.979413
1207.000,0.979419
1208.000,0.979425
1209.000,0.979431
1210.000,0.979437
1211.000,0.979443
1212.000,0.979449
1213.000,0.979455
1214.000,0.979461
1215.000,0.979467
1216.000,0.979473
1217.000,0.979479
1218.000,0.979485
1219.000,0.979491
1220.000,0.979497
1221.000,0.979502
1222.000,0.979508
1223.000,0.979514
1224.000,0.979520
1225.000,0.979526
1226.000,0.979531
1227.000,0.979537
1228.000,0.979543
1229.000,0.979549
1230.000,0.979554
1231.000,0.979560
1232.000,0.979566
1233.000,0.979572
1234.000,0.979577
1235.000,0.979583
1236.000,0.979588
1237.000,0.979594
1238.000,0.979600
1239.000,0.979605
1240.000,0.979611
1241.000,0.979616
1242.000,0.979622
1243.000,0.979627
1244.000,0.979633
1245.000,0.979638
1246.000,0.979644
1247.000,0.979649
1248.000,0.979655
1249.000,0.979660
1250.000,0.979665
1251.000,0.979671
1252.000,0.979676
1253.000,0.979682
1254.000,0.979687
1255.000,0.979692
1256.000,0.979698
1257.000,0.979703
1258.000,0.979708
1259.000,0.979713
1260.000,0.979719
1261.000,0.979724
1262.000,0.979729
1263.000,0.979734
1264.000,0.979739
1265.000,0.979745
1266.000,0.979750
1267.000,0.979755
1268.000,0.979760
1269.000,0.979765
1270.000,0.979770
1271.000,0.979775
1272.000,0.979780
1273.000,0.979785
1274.000,0.979790
1275.000,0.979796
1276.000,0.979801
1277.000,0.979806
1278.000,0.979810
1279.000,0.979815
1280.000,0.979820
1281.000,0.979825
1282.000,0.979830
1283.000,0.979835
1284.000,0.979840
1285.000,0.979845
1286.000,0.979850
1287.000,0.979855
1288.000,0.979860
1289.000,0.979864
1290.000,0.979869
1291.000,0.979874
1292.000,0.979879
1293.000,0.979884
1294.000,0.979888
1295.000,0.979893
1296.000,0.979898
1297.000,0.979903
1298.000,0.979907
1299.000,0.979912
1300.000,0.979917
1301.000,0.979921
1302.000,0.979926
1303.000,0.979931
1304.000,0.979935
1305.000,0.979940
1306.000,0.979945
1307.000,0.979949
1308.000,0.979954
1309.000,0.979958
1310.000,0.979963
1311.000,0.979967
1312.000,0.979972
1313.000,0.979977
1314.000,0.979981
1315.000,0.979986
1316.000,0.979990
1317.000,0.979995
1318.000,0.979999
1319.000,0.980004
1320.000,0.980008
1321.000,0.980012
1322.000,0.980017
1323.000,0.980021
1324.000,0.980026
1325.000,0.980030
1326.000,0.980034
1327.000,0.980039
1328.000,0.980043
1329.000,0.980047
1330.000,0.980052
1331.000,0.980056
1332.000,0.980060
1333.000,0.980065
1334.000,0.980069
1335.000,0.980073
1336.000,0.980078
1337.000,0.980082
1338.000,0.980086
1339.000,0.980090
1340.000,0.980095
1341.000,0.980099
1342.000,0.980103
1343.000,0.980107
1344.000,0.980111
1345.000,0.980115
1346.000,0.980120
1347.000,0.980124
1348.000,0.980128
1349.000,0.980132
1350.000,0.980136
1351.000,0.980140
1352.000,0.980144
1353.000,0.980148
1354.000,0.980152
1355.000,0.980156
1356.000,0.980160
1357.000,0.980164
1358.000,0.980168
1359.000,0.980172
1360.000,0.980176
1361.000,0.980180
1362.000,0.980184
1363.000,0.980188
1364.000,0.980192
1365.000,0.980196
1366.000,0.980200
1367.000,0.980204
1368.000,0.980208
1369.000,0.980212
1370.000,0.980216
1371.000,0.980220
1372.000,0.980224
1373.000,0.980228
1374.000,0.980232
1375.000,0.980235
1376.000,0.980239
1377.000,0.980243
1378.000,0.980247
1379.000,0.980251
1380.000,0.980254
1381.000,0.980258
1382.000,0.980262
1383.000,0.980266
1384.000,0.980270
1385.000,0.980273
1386.000,0.980277
1387.000,0.980281
1388.000,0.980284
1389.000,0.980288
1390.000,0.980292
1391.000,0.980296
1392.000,0.980299
1393.000,0.980303
1394.000,0.980307
1395.000,0.980310
1396.000,0.980314
1397.000,0.980318
1398.000,0.980321
1399.000,0.980325
1400.000,0.980328
1401.000,0.980332
1402.000,0.980336
1403.000,0.980339
1404.000,0.980343
1405.000,0.980346
1406.000,0.980350
1407.000,0.980354
1408.000,0.980357
1409.000,0.980361
1410.000,0.980364
1411.000,0.980368
1412.000,0.980371
1413.000,0.980375
1414.000,0.980378
1415.000,0.980382
1416.000,0.980385
1417.000,0.980389
1418.000,0.980392
1419.000,0.980395
1420.000,0.980399
1421.000,0.980402
1422.000,0.980406
1423.000,0.980409
1424.000,0.980413
1425.000,0.980416
1426.000,0.980419
1427.000,0.980423
1428.000,0.980426
1429.000,0.980430
1430.000,0.980433
1431.000,0.980436
1432.000,0.980439
1433.000,0.980443
1434.000,0.980446
1435.000,0.980449
1436.000,0.980453
1437.000,0.980456
1438.000,0.980459
1439.000,0.980463
1440.000,0.980466
1441.000,0.980469
1442.000,0.980472
1443.000,0.980476
1444.000,0.980479
1445.000,0.980482
1446.000,0.980485
1447.000,0.980489
1448.000,0.980492
1449.000,0.980495
1450.000,0.980498
1451.000,0.980502
1452.000,0.980505
1453.000,0.980508
1454.000,0.980511
1455.000,0.980514
1456.000,0.980517
1457.000,0.980520
1458.000,0.980524
1459.000,0.980527
1460.000,0.980530
1461.000,0.980533
1462.000,0.980536
1463.000,0.980539
1464.000,0.980542
1465.000,0.980545
1466.000,0.980548
1467.000,0.980551
1468.000,0.980554
1469.000,0.980558
1470.000,0.980561
1471.000,0.980564
1472.000,0.980567
1473.000,0.980570
1474.000,0.980573
1475.000,0.980576
1476.000,0.980579
1477.000,0.980582
1478.000,0.980585
1479.000,0.980588
1480.000,0.980591
1481.000,0.980594
1482.000,0.980597
1483.000,0.980600
1484.000,0.980603
1485.000,0.980606
1486.000,0.980608
1487.000,0.980611
1488.000,0.980614
1489.000,0.980617
1490.000,0.980620
1491.000,0.980623
1492.000,0.980626
1493.000,0.980629
1494.000,0.980632
1495.000,0.980634
1496.000,0.980637
1497.000,0.980640
1498.000,0.980643
1499.000,0.980646
1500.000,0.980649
1501.000,0.980652
1502.000,0.980654
1503.000,0.980657
1504.000,0.980660
1505.000,0.980663
1506.000,0.980666
1507.000,0.980668
1508.000,0.980671
1509.000,0.980674
1510.000,0.980677
1511.000,0.980680
1512.000,0.980682
1513.000,0.980685
1514.000,0.980688
1515.000,0.980691
1516.000,0.980693
1517.000,0.980696
1518.000,0.980699
1519.000,0.980702
1520.000,0.980704
1521.000,0.980707
1522.000,0.980710
1523.000,0.980712
1524.000,0.980715
1525.000,0.980718
1526.000,0.980720
1527.000,0.980723
1528.000,0.980726
1529.000,0.980728
1530.000,0.980731
1531.000,0.980734
1532.000,0.980736
1533.000,0.980739
1534.000,0.980742
1535.000,0.980744
1536.000,0.980747
1537.000,0.980749
1538.000,0.980752
1539.000,0.980755
1540.000,0.980757
1541.000,0.980760
1542.000,0.980762
1543.000,0.980765
1544.000,0.980768
1545.000,0.980770
1546.000,0.980773
1547.000,0.980775
1548.000,0.980778
1549.000,0.980780
1550.000,0.980783
1551.000,0.980785
1552.000,0.980788
1553.000,0.980790
1554.000,0.980793
1555.000,0.980795
1556.000,0.980798
1557.000,0.980800
1558.000,0.980803
1559.000,0.980805
1560.000,0.980808
1561.000,0.980810
1562.000,0.980813
1563.000,0.980815
1564.000,0.980818
1565.000,0.980820
1566.000,0.980823
1567.000,0.980825
1568.000,0.980827
1569.000,0.980830
1570.000,0.980832
1571.000,0.980835
1572.000,0.980837
1573.000,0.980840
1574.000,0.980842
1575.000,0.980844
1576.000,0.980847
1577.000,0.980849
1578.000,0.980852
1579.000,0.980854
1580.000,0.980856
1581.000,0.980859
1582.000,0.980861
1583.000,0.980863
1584.000,0.980866
1585.000,0.980868
1586.000,0.980870
1587.000,0.980873
1588.000,0.980875
1589.000,0.980877
1590.000,0.980880
1591.000,0.980882
1592.000,0.980884
1593.000,0.980887
1594.000,0.980889
1595.000,0.980891
1596.000,0.980894
1597.000,0.980896
1598.000,0.980898
1599.000,0.980900
1600.000,0.980903
1601.000,0.980905
1602.000,0.980907
1603.000,0.980909
1604.000,0.980912
1605.000,0.980914
1606.000,0.980916
1607.000,0.980918
1608.000,0.980921
1609.000,0.980923
1610.000,0.980925
1611.000,0.980927
1612.000,0.980930
1613.000,0.980932
1614.000,0.980934
1615.000,0.980936
1616.000,0.980938
1617.000,0.980941
1618.000,0.980943
1619.000,0.980945
1620.000,0.980947
1621.000,0.980949
1622.000,0.980951
1623.000,0.980954
1624.000,0.980956
1625.000,0.980958
1626.000,0.980960
1627.000,0.980962
1628.000,0.980964
1629.000,0.980966
1630.000,0.980969
1631.000,0.980971
1632.000,0.980973
1633.000,0.980975
1634.000,0.980977
1635.000,0.980979
1636.000,0.980981
1637.000,0.980983
1638.000,0.980985
1639.000,0.980987
1640.000,0.980990
1641.000,0.980992
1642.000,0.980994
1643.000,0.980996
1644.000,0.980998
1645.000,0.981000
1646.000,0.981002
1647.000,0.981004
1648.000,0.981006
1649.000,0.981008
1650.000,0.981010
1651.000,0.981012
1652.000,0.981014
1653.000,0.981016
1654.000,0.981018
1655.000,0.981020
1656.000,0.981022
1657.000,0.981024
1658.000,0.981026
1659.000,0.981028
1660.000,0.981030
1661.000,0.981032
1662.000,0.981034
1663.000,0.981036
1664.000,0.981038
1665.000,0.981040
1666.000,0.981042
1667.000,0.981044
1668.000,0.981046
1669.000,0.981048
1670.000,0.981050
1671.000,0.981052
1672.000,0.981054
1673.000,0.981056
1674.000,0.981058
1675.000,0.981060
1676.000,0.981062
1677.000,0.981064
1678.000,0.981066
1679.000,0.981068
1680.000,0.981069
1681.000,0.981071
1682.000,0.981073
1683.000,0.981075
1684.000,0.981077
1685.000,0.981079
1686.000,0.981081
1687.000,0.981083
1688.000,0.981085
1689.000,0.981087
1690.000,0.981088
1691.000,0.981090
1692.000,0.981092
1693.000,0.981094
1694.000,0.981096
1695.000,0.981098
1696.000,0.981100
1697.000,0.981101
1698.000,0.981103
1699.000,0.981105
1700.000,0.981107
1701.000,0.981109
1702.000,0.981111
1703.000,0.981113
1704.000,0.981114
1705.000,0.981116
1706.000,0.981118
1707.000,0.981120
1708.000,0.981122
1709.000,0.981123
1710.000,0.981125
1711.000,0.981127
1712.000,0.981129
1713.000,0.981131
1714.000,0.981132
1715.000,0.981134
1716.000,0.981136
1717.000,0.981138
1718.000,0.981140
1719.000,0.981141
1720.000,0.981143
1721.000,0.981145
1722.000,0.981147
1723.000,0.981148
1724.000,0.981150
1725.000,0.981152
1726.000,0.981154
1727.000,0.981155
1728.000,0.981157
1729.000,0.981159
1730.000,0.981161
1731.000,0.981162
1732.000,0.981164
1733.000,0.981166
1734.000,0.981167
1735.000,0.981169
1736.000,0.981171
1737.000,0.981173
1738.000,0.981174
1739.000,0.981176
1740.000,0.981178
1741.000,0.981179
1742.000,0.981181
1743.000,0.981183
1744.000,0.981184
1745.000,0.981186
1746.000,0.981188
1747.000,0.981189
1748.000,0.981191
1749.000,0.981193
1750.000,0.981194
1751.000,0.981196
1752.000,0.981198
1753.000,0.981199
1754.000,0.981201
1755.000,0.981203
1756.000,0.981204
1757.000,0.981206
1758.000,0.981208
1759.000,0.981209
1760.000,0.981211
1761.000,0.981212
1762.000,0.981214
1763.000,0.981216
1764.000,0.981217
1765.000,0.981219
1766.000,0.981221
1767.000,0.981222
1768.000,0.981224
1769.000,0.981225
1770.000,0.981227
1771.000,0.981229
1772.000,0.981230
1773.000,0.981232
1774.000,0.981233
1775.000,0.981235
1776.000,0.981237
1777.000,0.981238
1778.000,0.981240
1779.000,0.981241
1780.000,0.981243
1781.000,0.981244
1782.000,0.981246
1783.000,0.981248
1784.000,0.981249
1785.000,0.981251
1786.000,0.981252
1787.000,0.981254
1788.000,0.981255
1789.000,0.981257
1790.000,0.981258
1791.000,0.981260
1792.000,0.981261
1793.000,0.981263
1794.000,0.981265
1795.000,0.981266
1796.000,0.981268
1797.000,0.981269
1798.000,0.981271
1799.000,0.981272
1800.000,0.981274
1801.000,0.981275
1802.000,0.981277
1803.000,0.981278
1804.000,0.981280
1805.000,0.981281
1806.000,0.981283
1807.000,0.981284
1808.000,0.981286
1809.000,0.981287
1810.000,0.981289
1811.000,0.981290
1812.000,0.981291
1813.000,0.981293
1814.000,0.981294
1815.000,0.981296
1816.000,0.981297
1817.000,0.981299
1818.000,0.981300
1819.000,0.981302
1820.000,0.981303
1821.000,0.981305
1822.000,0.981306
1823.000,0.981307
1824.000,0.981309
1825.000,0.981310
1826.000,0.981312
1827.000,0.981313
1828.000,0.981315
1829.000,0.981316
1830.000,0.981317
1831.000,0.981319
1832.000,0.981320
1833.000,0.981322
1834.000,0.981323
1835.000,0.981325
1836.000,0.981326
1837.000,0.981327
1838.000,0.981329
1839.000,0.981330
1840.000,0.981332
1841.000,0.981333
1842.000,0.981334
1843.000,0.981336
1844.000,0.981337
1845.000,0.981338
1846.000,0.981340
1847.000,0.981341
1848.000,0.981343
1849.000,0.981344
1850.000,0.981345
1851.000,0.981347
1852.000,0.981348
1853.000,0.981349
1854.000,0.981351
1855.000,0.981352
1856.000,0.981354
