Wavelength,Power transmitted
887.000,0.759979
888.000,0.760276
889.000,0.760530
890.000,0.760737
891.000,0.760892
892.000,0.760993
893.000,0.761038
894.000,0.761029
895.000,0.760970
896.000,0.760864
897.000,0.760719
898.000,0.760541
899.000,0.760338
900.000,0.760117
901.000,0.759885
902.000,0.759649
903.000,0.759413
904.000,0.759182
905.000,0.758957
906.000,0.758741
907.000,0.758534
908.000,0.758334
909.000,0.758142
910.000,0.757955
911.000,0.757771
912.000,0.757589
913.000,0.757407
914.000,0.757224
915.000,0.757039
916.000,0.756851
917.000,0.756660
918.000,0.756466
919.000,0.756269
920.000,0.756070
921.000,0.755870
922.000,0.755668
923.000,0.755467
924.000,0.755266
925.000,0.755065
926.000,0.754866
927.000,0.754667
928.000,0.754470
929.000,0.754274
930.000,0.754079
931.000,0.753884
932.000,0.753690
933.000,0.753497
934.000,0.753303
935.000,0.753109
936.000,0.752916
937.000,0.752722
938.000,0.752527
939.000,0.752333
940.000,0.752138
941.000,0.751943
942.000,0.751748
943.000,0.751553
944.000,0.751359
945.000,0.751164
946.000,0.750969
947.000,0.750774
948.000,0.750579
949.000,0.750385
950.000,0.750190
951.000,0.749995
952.000,0.749801
953.000,0.749606
954.000,0.749412
955.000,0.749218
956.000,0.749024
957.000,0.748830
958.000,0.748637
959.000,0.748445
960.000,0.748252
961.000,0.748061
962.000,0.747870
963.000,0.747679
964.000,0.747488
965.000,0.747298
966.000,0.747108
967.000,0.746917
968.000,0.746726
969.000,0.746534
970.000,0.746341
971.000,0.746146
972.000,0.745951
973.000,0.745755
974.000,0.745559
975.000,0.745363
976.000,0.745168
977.000,0.744975
978.000,0.744784
979.000,0.744597
980.000,0.744415
981.000,0.744238
982.000,0.744068
983.000,0.743906
984.000,0.743751
985.000,0.743604
986.000,0.743464
987.000,0.743331
988.000,0.743205
989.000,0.743084
990.000,0.742968
991.000,0.742856
992.000,0.742746
993.000,0.742637
994.000,0.742529
995.000,0.742421
996.000,0.742312
997.000,0.742202
998.000,0.742091
999.000,0.741978
1000.000,0.741864
1001.000,0.741749
1002.000,0.741634
1003.000,0.741518
1004.000,0.741401
1005.000,0.741285
1006.000,0.741169
1007.000,0.741053
1008.000,0.740937
1009.000,0.740822
1010.000,0.740707
1011.000,0.740593
1012.000,0.740479
1013.000,0.740365
1014.000,0.740251
1015.000,0.740138
1016.000,0.740024
1017.000,0.739910
1018.000,0.739796
1019.000,0.739682
1020.000,0.739568
1021.000,0.739453
1022.000,0.739339
1023.000,0.739224
1024.000,0.739110
1025.000,0.738995
1026.000,0.738880
1027.000,0.738765
1028.000,0.738651
1029.000,0.738536
1030.000,0.738422
1031.000,0.738307
1032.000,0.738193
1033.000,0.738078
1034.000,0.737964
1035.000,0.737850
1036.000,0.737736
1037.000,0.737622
1038.000,0.737508
1039.000,0.737394
1040.000,0.737280
1041.000,0.737166
1042.000,0.737052
1043.000,0.736938
1044.000,0.736824
1045.000,0.736710
1046.000,0.736596
1047.000,0.736482
1048.000,0.736368
1049.000,0.736255
1050.000,0.736141
1051.000,0.736027
1052.000,0.735914
1053.000,0.735801
1054.000,0.735688
1055.000,0.735576
1056.000,0.735464
1057.000,0.735352
1058.000,0.735240
1059.000,0.735128
1060.000,0.735016
1061.000,0.734904
1062.000,0.734791
1063.000,0.734678
1064.000,0.734565
1065.000,0.734451
1066.000,0.734336
1067.000,0.734221
1068.000,0.734106
1069.000,0.733991
1070.000,0.733877
1071.000,0.733763
1072.000,0.733651
1073.000,0.733540
1074.000,0.733431
1075.000,0.733323
1076.000,0.733218
1077.000,0.733114
1078.000,0.733011
1079.000,0.732908
1080.000,0.732804
1081.000,0.732698
1082.000,0.732588
1083.000,0.732473
1084.000,0.732352
1085.000,0.732222
1086.000,0.732083
1087.000,0.731934
1088.000,0.731774
1089.000,0.731603
1090.000,0.731422
1091.000,0.731230
1092.000,0.731029
1093.000,0.730821
1094.000,0.730606
1095.000,0.730386
1096.000,0.730164
1097.000,0.729939
1098.000,0.729714
1099.000,0.729489
1100.000,0.729266
1101.000,0.729044
1102.000,0.728825
1103.000,0.728608
1104.000,0.728394
1105.000,0.728181
1106.000,0.727969
1107.000,0.727759
1108.000,0.727550
1109.000,0.727341
1110.000,0.727132
1111.000,0.726924
1112.000,0.726715
1113.000,0.726506
1114.000,0.726297
1115.000,0.726088
1116.000,0.725878
1117.000,0.725669
1118.000,0.725460
1119.000,0.725252
1120.000,0.725043
1121.000,0.724836
1122.000,0.724629
1123.000,0.724423
1124.000,0.724217
1125.000,0.724013
1126.000,0.723808
1127.000,0.723605
1128.000,0.723402
1129.000,0.723199
1130.000,0.722997
1131.000,0.722795
1132.000,0.722594
1133.000,0.722393
1134.000,0.722192
1135.000,0.721992
1136.000,0.721792
1137.000,0.721592
1138.000,0.721393
1139.000,0.721194
1140.000,0.720995
1141.000,0.720797
1142.000,0.720599
1143.000,0.720402
1144.000,0.720205
1145.000,0.720009
1146.000,0.719813
1147.000,0.719618
1148.000,0.719423
1149.000,0.719228
1150.000,0.719034
1151.000,0.718840
1152.000,0.718647
1153.000,0.718454
1154.000,0.718261
1155.000,0.718069
1156.000,0.717877
1157.000,0.717686
1158.000,0.717495
1159.000,0.717305
1160.000,0.717115
1161.000,0.716925
1162.000,0.716735
1163.000,0.716547
1164.000,0.716358
1165.000,0.716170
1166.000,0.715982
1167.000,0.715795
1168.000,0.715608
1169.000,0.715421
1170.000,0.715236
1171.000,0.715050
1172.000,0.714865
1173.000,0.714681
1174.000,0.714496
1175.000,0.714313
1176.000,0.714130
1177.000,0.713947
1178.000,0.713764
1179.000,0.713582
1180.000,0.713400
1181.000,0.713218
1182.000,0.713036
1183.000,0.712854
1184.000,0.712673
1185.000,0.712491
1186.000,0.712310
1187.000,0.712130
1188.000,0.711950
1189.000,0.711771
1190.000,0.711593
1191.000,0.711415
1192.000,0.711239
1193.000,0.711064
1194.000,0.710889
1195.000,0.710716
1196.000,0.710543
1197.000,0.710370
1198.000,0.710198
1199.000,0.710025
1200.000,0.709851
1201.000,0.709677
1202.000,0.709500
1203.000,0.709323
1204.000,0.709144
1205.000,0.708964
1206.000,0.708784
1207.000,0.708604
1208.000,0.708425
1209.000,0.708249
1210.000,0.708077
1211.000,0.707911
1212.000,0.707753
1213.000,0.707603
1214.000,0.707463
1215.000,0.707334
1216.000,0.707217
1217.000,0.707112
1218.000,0.707018
1219.000,0.706935
1220.000,0.706863
1221.000,0.706798
1222.000,0.706741
1223.000,0.706689
1224.000,0.706641
1225.000,0.706596
1226.000,0.706552
1227.000,0.706507
1228.000,0.706462
1229.000,0.706416
1230.000,0.706367
1231.000,0.706317
1232.000,0.706266
1233.000,0.706212
1234.000,0.706158
1235.000,0.706103
1236.000,0.706048
1237.000,0.705993
1238.000,0.705939
1239.000,0.705884
1240.000,0.705831
1241.000,0.705778
1242.000,0.705727
1243.000,0.705675
1244.000,0.705625
1245.000,0.705574
1246.000,0.705525
1247.000,0.705475
1248.000,0.705425
1249.000,0.705375
1250.000,0.705326
1251.000,0.705276
1252.000,0.705225
1253.000,0.705175
1254.000,0.705125
1255.000,0.705074
1256.000,0.705024
1257.000,0.704974
1258.000,0.704923
1259.000,0.704873
1260.000,0.704823
1261.000,0.704774
1262.000,0.704724
1263.000,0.704675
1264.000,0.704626
1265.000,0.704577
1266.000,0.704528
1267.000,0.704479
1268.000,0.704431
1269.000,0.704382
1270.000,0.704334
1271.000,0.704286
1272.000,0.704237
1273.000,0.704189
1274.000,0.704141
1275.000,0.704093
1276.000,0.704045
1277.000,0.703997
1278.000,0.703949
1279.000,0.703901
1280.000,0.703854
1281.000,0.703806
1282.000,0.703759
1283.000,0.703711
1284.000,0.703664
1285.000,0.703617
1286.000,0.703570
1287.000,0.703523
1288.000,0.703477
1289.000,0.703430
1290.000,0.703384
1291.000,0.703337
1292.000,0.703291
1293.000,0.703245
1294.000,0.703199
1295.000,0.703153
1296.000,0.703107
1297.000,0.703062
1298.000,0.703016
1299.000,0.702970
1300.000,0.702925
1301.000,0.702880
1302.000,0.702834
1303.000,0.702789
1304.000,0.702744
1305.000,0.702700
1306.000,0.702655
1307.000,0.702610
1308.000,0.702566
1309.000,0.702522
1310.000,0.702477
1311.000,0.702433
1312.000,0.702389
1313.000,0.702346
1314.000,0.702302
1315.000,0.702258
1316.000,0.702215
1317.000,0.702171
1318.000,0.702128
1319.000,0.702085
1320.000,0.702041
1321.000,0.701998
1322.000,0.701955
1323.000,0.701912
1324.000,0.701870
1325.000,0.701827
1326.000,0.701784
1327.000,0.701742
1328.000,0.701700
1329.000,0.701657
1330.000,0.701615
1331.000,0.701573
1332.000,0.701532
1333.000,0.701490
1334.000,0.701448
1335.000,0.701407
1336.000,0.701366
1337.000,0.701325
1338.000,0.701284
1339.000,0.701243
1340.000,0.701202
1341.000,0.701161
1342.000,0.701121
1343.000,0.701080
1344.000,0.701040
1345.000,0.701000
1346.000,0.700960
1347.000,0.700920
1348.000,0.700880
1349.000,0.700840
1350.000,0.700800
1351.000,0.700760
1352.000,0.700720
1353.000,0.700681
1354.000,0.700641
1355.000,0.700602
1356.000,0.700563
1357.000,0.700524
1358.000,0.700486
1359.000,0.700447
1360.000,0.700409
1361.000,0.700372
1362.000,0.700334
1363.000,0.700297
1364.000,0.700259
1365.000,0.700222
1366.000,0.700184
1367.000,0.700147
1368.000,0.700109
1369.000,0.700070
1370.000,0.700032
1371.000,0.699993
1372.000,0.699954
1373.000,0.699914
1374.000,0.699875
1375.000,0.699836
1376.000,0.699798
1377.000,0.699761
1378.000,0.699725
1379.000,0.699691
1380.000,0.699657
1381.000,0.699625
1382.000,0.699595
1383.000,0.699565
1384.000,0.699535
1385.000,0.699504
1386.000,0.699472
1387.000,0.699438
1388.000,0.699399
1389.000,0.699356
1390.000,0.699308
1391.000,0.699252
1392.000,0.699189
1393.000,0.699119
1394.000,0.699040
1395.000,0.698954
1396.000,0.698860
1397.000,0.698760
1398.000,0.698654
1399.000,0.698544
1400.000,0.698430
1401.000,0.698313
1402.000,0.698195
1403.000,0.698077
1404.000,0.697959
1405.000,0.697842
1406.000,0.697727
1407.000,0.697612
1408.000,0.697500
1409.000,0.697389
1410.000,0.697279
1411.000,0.697170
1412.000,0.697062
1413.000,0.696955
1414.000,0.696848
1415.000,0.696741
1416.000,0.696634
1417.000,0.696526
1418.000,0.696419
1419.000,0.696311
1420.000,0.696204
1421.000,0.696096
1422.000,0.695988
1423.000,0.695881
1424.000,0.695773
1425.000,0.695666
1426.000,0.695560
1427.000,0.695454
1428.000,0.695348
1429.000,0.695242
1430.000,0.695137
1431.000,0.695033
1432.000,0.694929
1433.000,0.694825
1434.000,0.694721
1435.000,0.694618
1436.000,0.694515
1437.000,0.694412
1438.000,0.694309
1439.000,0.694206
1440.000,0.694104
1441.000,0.694002
1442.000,0.693900
1443.000,0.693798
1444.000,0.693697
1445.000,0.693596
1446.000,0.693495
1447.000,0.693394
1448.000,0.693294
1449.000,0.693193
1450.000,0.693093
1451.000,0.692994
1452.000,0.692894
1453.000,0.692795
1454.000,0.692696
1455.000,0.692598
1456.000,0.692499
1457.000,0.692401
1458.000,0.692304
1459.000,0.692206
1460.000,0.692109
1461.000,0.692011
1462.000,0.691915
1463.000,0.691818
1464.000,0.691722
1465.000,0.691625
1466.000,0.691529
1467.000,0.691434
1468.000,0.691338
1469.000,0.691243
1470.000,0.691148
1471.000,0.691054
1472.000,0.690959
1473.000,0.690865
1474.000,0.690771
1475.000,0.690677
1476.000,0.690584
1477.000,0.690491
1478.000,0.690398
1479.000,0.690305
1480.000,0.690213
1481.000,0.690121
1482.000,0.690029
1483.000,0.689937
1484.000,0.689845
1485.000,0.689754
1486.000,0.689663
1487.000,0.689572
1488.000,0.689481
1489.000,0.689391
1490.000,0.689301
1491.000,0.689211
1492.000,0.689121
1493.000,0.689032
1494.000,0.688942
1495.000,0.688853
1496.000,0.688765
1497.000,0.688676
1498.000,0.688588
1499.000,0.688500
1500.000,0.688412
1501.000,0.688325
1502.000,0.688238
1503.000,0.688150
1504.000,0.688064
1505.000,0.687977
1506.000,0.687891
1507.000,0.687805
1508.000,0.687719
1509.000,0.687633
1510.000,0.687547
1511.000,0.687462
1512.000,0.687377
1513.000,0.687292
1514.000,0.687207
1515.000,0.687122
1516.000,0.687038
1517.000,0.686954
1518.000,0.686870
1519.000,0.686787
1520.000,0.686704
1521.000,0.686621
1522.000,0.686538
1523.000,0.686455
1524.000,0.686373
1525.000,0.686290
1526.000,0.686208
1527.000,0.686127
1528.000,0.686045
1529.000,0.685964
1530.000,0.685883
1531.000,0.685802
1532.000,0.685721
1533.000,0.685641
1534.000,0.685561
1535.000,0.685481
1536.000,0.685401
1537.000,0.685321
1538.000,0.685242
1539.000,0.685163
1540.000,0.685084
1541.000,0.685006
1542.000,0.684927
1543.000,0.684849
1544.000,0.684771
1545.000,0.684693
1546.000,0.684615
1547.000,0.684537
1548.000,0.684460
1549.000,0.684383
1550.000,0.684306
1551.000,0.684229
1552.000,0.684153
1553.000,0.684077
1554.000,0.684001
1555.000,0.683925
1556.000,0.683850
1557.000,0.683775
1558.000,0.683700
1559.000,0.683625
1560.000,0.683551
1561.000,0.683476
1562.000,0.683402
1563.000,0.683328
1564.000,0.683254
1565.000,0.683180
1566.000,0.683106
1567.000,0.683032
1568.000,0.682958
1569.000,0.682884
1570.000,0.682811
1571.000,0.682738
1572.000,0.682665
1573.000,0.682592
1574.000,0.682520
1575.000,0.682449
1576.000,0.682379
1577.000,0.682309
1578.000,0.682240
1579.000,0.682171
1580.000,0.682103
1581.000,0.682035
1582.000,0.681966
1583.000,0.681897
1584.000,0.681828
1585.000,0.681757
1586.000,0.681686
1587.000,0.681613
1588.000,0.681540
1589.000,0.681465
1590.000,0.681390
1591.000,0.681316
1592.000,0.681243
1593.000,0.681171
1594.000,0.681101
1595.000,0.681035
1596.000,0.680972
1597.000,0.680913
1598.000,0.680858
1599.000,0.680805
1600.000,0.680755
1601.000,0.680705
1602.000,0.680653
1603.000,0.680597
1604.000,0.680534
1605.000,0.680460
1606.000,0.680373
1607.000,0.680270
1608.000,0.680149
1609.000,0.680007
1610.000,0.679843
1611.000,0.679657
1612.000,0.679449
1613.000,0.679221
1614.000,0.678975
1615.000,0.678713
1616.000,0.678438
1617.000,0.678154
1618.000,0.677863
1619.000,0.677567
1620.000,0.677271
1621.000,0.676976
1622.000,0.676683
1623.000,0.676393
1624.000,0.676108
1625.000,0.675827
1626.000,0.675550
1627.000,0.675277
1628.000,0.675007
1629.000,0.674738
1630.000,0.674471
1631.000,0.674205
1632.000,0.673939
1633.000,0.673672
1634.000,0.673405
1635.000,0.673137
1636.000,0.672869
1637.000,0.672600
1638.000,0.672331
1639.000,0.672062
1640.000,0.671793
1641.000,0.671525
1642.000,0.671258
1643.000,0.670991
1644.000,0.670726
1645.000,0.670462
1646.000,0.670199
1647.000,0.669937
1648.000,0.669676
1649.000,0.669415
1650.000,0.669156
1651.000,0.668897
1652.000,0.668639
1653.000,0.668382
1654.000,0.668125
1655.000,0.667868
1656.000,0.667612
1657.000,0.667356
1658.000,0.667101
1659.000,0.666846
1660.000,0.666591
1661.000,0.666337
1662.000,0.666084
1663.000,0.665831
1664.000,0.665579
1665.000,0.665328
1666.000,0.665077
1667.000,0.664827
1668.000,0.664577
1669.000,0.664329
1670.000,0.664080
1671.000,0.663833
1672.000,0.663586
1673.000,0.663339
1674.000,0.663093
1675.000,0.662848
1676.000,0.662604
1677.000,0.662360
1678.000,0.662116
1679.000,0.661873
1680.000,0.661631
1681.000,0.661389
1682.000,0.661148
1683.000,0.660907
1684.000,0.660667
1685.000,0.660428
1686.000,0.660189
1687.000,0.659951
1688.000,0.659713
1689.000,0.659475
1690.000,0.659239
1691.000,0.659003
1692.000,0.658767
1693.000,0.658532
1694.000,0.658297
1695.000,0.658063
1696.000,0.657830
1697.000,0.657597
1698.000,0.657365
1699.000,0.657133
1700.000,0.656902
1701.000,0.656671
1702.000,0.656441
1703.000,0.656211
1704.000,0.655982
1705.000,0.655754
1706.000,0.655526
1707.000,0.655298
1708.000,0.655071
1709.000,0.654845
1710.000,0.654619
1711.000,0.654394
1712.000,0.654169
1713.000,0.653944
1714.000,0.653721
1715.000,0.653498
1716.000,0.653275
1717.000,0.653053
1718.000,0.652831
1719.000,0.652610
1720.000,0.652390
1721.000,0.652169
1722.000,0.651950
1723.000,0.651731
1724.000,0.651512
1725.000,0.651294
1726.000,0.651077
1727.000,0.650860
1728.000,0.650643
1729.000,0.650427
1730.000,0.650212
1731.000,0.649997
1732.000,0.649782
1733.000,0.649568
1734.000,0.649355
1735.000,0.649142
1736.000,0.648929
1737.000,0.648717
1738.000,0.648505
1739.000,0.648294
1740.000,0.648084
1741.000,0.647874
1742.000,0.647664
1743.000,0.647455
1744.000,0.647246
1745.000,0.647038
1746.000,0.646831
1747.000,0.646623
1748.000,0.646417
1749.000,0.646211
1750.000,0.646005
1751.000,0.645800
1752.000,0.645595
1753.000,0.645391
1754.000,0.645187
1755.000,0.644984
1756.000,0.644781
1757.000,0.644579
1758.000,0.644377
1759.000,0.644175
1760.000,0.643975
1761.000,0.643774
1762.000,0.643574
1763.000,0.643375
1764.000,0.643176
1765.000,0.642977
1766.000,0.642779
1767.000,0.642581
1768.000,0.642384
1769.000,0.642187
1770.000,0.641991
1771.000,0.641795
1772.000,0.641599
1773.000,0.641404
1774.000,0.641209
1775.000,0.641015
1776.000,0.640822
1777.000,0.640629
1778.000,0.640436
1779.000,0.640244
1780.000,0.640052
1781.000,0.639861
1782.000,0.639670
1783.000,0.639479
1784.000,0.639289
1785.000,0.639100
1786.000,0.638911
1787.000,0.638722
1788.000,0.638534
1789.000,0.638346
1790.000,0.638158
1791.000,0.637971
1792.000,0.637785
1793.000,0.637599
1794.000,0.637413
1795.000,0.637228
1796.000,0.637043
1797.000,0.636858
1798.000,0.636674
1799.000,0.636491
1800.000,0.636307
1801.000,0.636125
1802.000,0.635943
1803.000,0.635761
1804.000,0.635579
1805.000,0.635398
1806.000,0.635218
1807.000,0.635038
1808.000,0.634858
1809.000,0.634679
1810.000,0.634500
1811.000,0.634321
1812.000,0.634143
1813.000,0.633965
1814.000,0.633788
1815.000,0.633611
1816.000,0.633435
1817.000,0.633259
1818.000,0.633084
1819.000,0.632908
1820.000,0.632734
1821.000,0.632559
1822.000,0.632385
1823.000,0.632212
1824.000,0.632039
1825.000,0.631866
1826.000,0.631693
1827.000,0.631521
1828.000,0.631350
1829.000,0.631178
1830.000,0.631008
1831.000,0.630837
1832.000,0.630667
1833.000,0.630497
1834.000,0.630328
1835.000,0.630159
1836.000,0.629991
1837.000,0.629823
1838.000,0.629655
1839.000,0.629488
1840.000,0.629321
1841.000,0.629155
1842.000,0.628989
1843.000,0.628823
1844.000,0.628658
1845.000,0.628493
1846.000,0.628328
1847.000,0.628164
1848.000,0.628000
1849.000,0.627837
1850.000,0.627674
1851.000,0.627511
1852.000,0.627349
1853.000,0.627187
1854.000,0.627025
1855.000,0.626864
1856.000,0.626703
