Wavelength,Power transmitted
778.000,0.950634
779.000,0.950597
780.000,0.950560
781.000,0.950519
782.000,0.950485
783.000,0.950444
784.000,0.950407
785.000,0.950365
786.000,0.950327
787.000,0.950289
788.000,0.950246
789.000,0.950208
790.000,0.950166
791.000,0.950124
792.000,0.950084
793.000,0.950045
794.000,0.950003
795.000,0.949960
796.000,0.949920
797.000,0.949876
798.000,0.949833
799.000,0.949790
800.000,0.949749
801.000,0.949702
802.000,0.949658
803.000,0.949618
804.000,0.949574
805.000,0.949526
806.000,0.949482
807.000,0.949440
808.000,0.949393
809.000,0.949348
810.000,0.949303
811.000,0.949258
812.000,0.949210
813.000,0.949165
814.000,0.949120
815.000,0.949071
816.000,0.949026
817.000,0.948981
818.000,0.948932
819.000,0.948886
820.000,0.948837
821.000,0.948788
822.000,0.948742
823.000,0.948693
824.000,0.948644
825.000,0.948598
826.000,0.948548
827.000,0.948499
828.000,0.948449
829.000,0.948400
830.000,0.948353
831.000,0.948304
832.000,0.948251
833.000,0.948204
834.000,0.948151
835.000,0.948104
836.000,0.948051
837.000,0.948002
838.000,0.947951
839.000,0.947901
840.000,0.947851
841.000,0.947798
842.000,0.947744
843.000,0.947697
844.000,0.947644
845.000,0.947593
846.000,0.947540
847.000,0.947489
848.000,0.947436
849.000,0.947383
850.000,0.947332
851.000,0.947278
852.000,0.947228
853.000,0.947174
854.000,0.947120
855.000,0.947067
856.000,0.947016
857.000,0.946962
858.000,0.946905
859.000,0.946855
860.000,0.946798
861.000,0.946747
862.000,0.946690
863.000,0.946639
864.000,0.946582
865.000,0.946532
866.000,0.946475
867.000,0.946420
868.000,0.946364
869.000,0.946313
870.000,0.946256
871.000,0.946202
872.000,0.946145
873.000,0.946091
874.000,0.946034
875.000,0.945980
876.000,0.945924
877.000,0.945869
878.000,0.945813
879.000,0.945759
880.000,0.945699
881.000,0.945645
882.000,0.945588
883.000,0.945531
884.000,0.945477
885.000,0.945421
886.000,0.945363
887.000,0.945307
888.000,0.945250
889.000,0.945194
890.000,0.945136
891.000,0.945077
892.000,0.945023
893.000,0.944964
894.000,0.944907
895.000,0.944850
896.000,0.944790
897.000,0.944737
898.000,0.944677
899.000,0.944621
900.000,0.944561
901.000,0.944504
902.000,0.944448
903.000,0.944389
904.000,0.944329
905.000,0.944270
906.000,0.944213
907.000,0.944154
908.000,0.944095
909.000,0.944038
910.000,0.943980
911.000,0.943920
912.000,0.943861
913.000,0.943802
914.000,0.943746
915.000,0.943684
916.000,0.943628
917.000,0.943566
918.000,0.943507
919.000,0.943448
920.000,0.943389
921.000,0.943330
922.000,0.943269
923.000,0.943210
924.000,0.943151
925.000,0.943090
926.000,0.943031
927.000,0.942972
928.000,0.942911
929.000,0.942853
930.000,0.942794
931.000,0.942733
932.000,0.942672
933.000,0.942611
934.000,0.942553
935.000,0.942491
936.000,0.942431
937.000,0.942373
938.000,0.942311
939.000,0.942251
940.000,0.942190
941.000,0.942132
942.000,0.942069
943.000,0.942008
944.000,0.941950
945.000,0.941887
946.000,0.941826
947.000,0.941766
948.000,0.941703
949.000,0.941645
950.000,0.941585
951.000,0.941522
952.000,0.941462
953.000,0.941402
954.000,0.941339
955.000,0.941276
956.000,0.941216
957.000,0.941154
958.000,0.941094
959.000,0.941034
960.000,0.940969
961.000,0.940909
962.000,0.940846
963.000,0.940785
964.000,0.940725
965.000,0.940663
966.000,0.940598
967.000,0.940539
968.000,0.940477
969.000,0.940415
970.000,0.940353
971.000,0.940291
972.000,0.940229
973.000,0.940168
974.000,0.940106
975.000,0.940045
976.000,0.939981
977.000,0.939919
978.000,0.939858
979.000,0.939796
980.000,0.939733
981.000,0.939672
982.000,0.939607
983.000,0.939544
984.000,0.939483
985.000,0.939422
986.000,0.939358
987.000,0.939295
988.000,0.939235
989.000,0.939171
990.000,0.939108
991.000,0.939045
992.000,0.938985
993.000,0.938921
994.000,0.938856
995.000,0.938796
996.000,0.938733
997.000,0.938670
998.000,0.938608
999.000,0.938545
1000.000,0.938483
