Wavelength,Power transmitted
681.000,0.980936
682.000,0.981044
683.000,0.981150
684.000,0.981254
685.000,0.981356
686.000,0.981457
687.000,0.981556
688.000,0.981654
689.000,0.981752
690.000,0.981850
691.000,0.981948
692.000,0.982047
693.000,0.982146
694.000,0.982246
695.000,0.982346
696.000,0.982445
697.000,0.982544
698.000,0.982641
699.000,0.982735
700.000,0.982826
701.000,0.982912
702.000,0.982993
703.000,0.983069
704.000,0.983138
705.000,0.983202
706.000,0.983259
707.000,0.983310
708.000,0.983355
709.000,0.983396
710.000,0.983433
711.000,0.983466
712.000,0.983497
713.000,0.983527
714.000,0.983555
715.000,0.983583
716.000,0.983612
717.000,0.983641
718.000,0.983671
719.000,0.983702
720.000,0.983733
721.000,0.983766
722.000,0.983799
723.000,0.983832
724.000,0.983866
725.000,0.983899
726.000,0.983933
727.000,0.983966
728.000,0.983998
729.000,0.984031
730.000,0.984062
731.000,0.984094
732.000,0.984124
733.000,0.984155
734.000,0.984185
735.000,0.984215
736.000,0.984245
737.000,0.984274
738.000,0.984304
739.000,0.984334
740.000,0.984364
741.000,0.984395
742.000,0.984425
743.000,0.984456
744.000,0.984487
745.000,0.984518
746.000,0.984549
747.000,0.984580
748.000,0.984611
749.000,0.984641
750.000,0.984671
751.000,0.984699
752.000,0.984727
753.000,0.984754
754.000,0.984780
755.000,0.984804
756.000,0.984827
757.000,0.984848
758.000,0.984868
759.000,0.984887
760.000,0.984904
761.000,0.984921
762.000,0.984936
763.000,0.984951
764.000,0.984966
765.000,0.984980
766.000,0.984995
767.000,0.985009
768.000,0.985023
769.000,0.985038
770.000,0.985052
771.000,0.985067
772.000,0.985082
773.000,0.985098
774.000,0.985113
775.000,0.985128
776.000,0.985144
777.000,0.985159
778.000,0.985175
779.000,0.985190
780.000,0.985206
781.000,0.985221
782.000,0.985236
783.000,0.985251
784.000,0.985266
785.000,0.985281
786.000,0.985296
787.000,0.985311
788.000,0.985326
789.000,0.985341
790.000,0.985356
791.000,0.985371
792.000,0.985385
793.000,0.985400
794.000,0.985415
795.000,0.985430
796.000,0.985445
797.000,0.985460
798.000,0.985476
799.000,0.985491
800.000,0.985506
801.000,0.985522
802.000,0.985537
803.000,0.985552
804.000,0.985567
805.000,0.985582
806.000,0.985597
807.000,0.985611
808.000,0.985626
809.000,0.985640
810.000,0.985654
811.000,0.985668
812.000,0.985681
813.000,0.985695
814.000,0.985709
815.000,0.985724
816.000,0.985739
817.000,0.985755
818.000,0.985772
819.000,0.985790
820.000,0.985809
821.000,0.985830
822.000,0.985852
823.000,0.985875
824.000,0.985900
825.000,0.985926
826.000,0.985952
827.000,0.985980
828.000,0.986008
829.000,0.986036
830.000,0.986064
831.000,0.986093
832.000,0.986121
833.000,0.986150
834.000,0.986178
835.000,0.986205
836.000,0.986233
837.000,0.986260
838.000,0.986287
839.000,0.986313
840.000,0.986340
841.000,0.986366
842.000,0.986393
843.000,0.986419
844.000,0.986445
845.000,0.986471
846.000,0.986497
847.000,0.986523
848.000,0.986549
849.000,0.986575
850.000,0.986601
851.000,0.986627
852.000,0.986652
853.000,0.986678
854.000,0.986704
855.000,0.986729
856.000,0.986755
857.000,0.986780
858.000,0.986806
859.000,0.986831
860.000,0.986856
861.000,0.986881
862.000,0.986907
863.000,0.986932
864.000,0.986957
865.000,0.986982
866.000,0.987006
867.000,0.987031
868.000,0.987055
869.000,0.987078
870.000,0.987102
871.000,0.987126
872.000,0.987149
873.000,0.987172
874.000,0.987195
875.000,0.987219
876.000,0.987242
877.000,0.987266
878.000,0.987291
879.000,0.987316
880.000,0.987341
881.000,0.987366
882.000,0.987392
883.000,0.987418
884.000,0.987443
885.000,0.987468
886.000,0.987491
887.000,0.987513
888.000,0.987533
889.000,0.987550
890.000,0.987565
891.000,0.987576
892.000,0.987584
893.000,0.987589
894.000,0.987591
895.000,0.987589
896.000,0.987585
897.000,0.987579
898.000,0.987571
899.000,0.987561
900.000,0.987550
901.000,0.987538
902.000,0.987527
903.000,0.987515
904.000,0.987504
905.000,0.987494
906.000,0.987484
907.000,0.987474
908.000,0.987465
909.000,0.987457
910.000,0.987449
911.000,0.987441
912.000,0.987434
913.000,0.987427
914.000,0.987419
915.000,0.987412
916.000,0.987404
917.000,0.987397
918.000,0.987389
919.000,0.987381
920.000,0.987373
921.000,0.987365
922.000,0.987357
923.000,0.987350
924.000,0.987342
925.000,0.987334
926.000,0.987327
927.000,0.987319
928.000,0.987312
929.000,0.987305
930.000,0.987298
931.000,0.987291
932.000,0.987284
933.000,0.987278
934.000,0.987271
935.000,0.987265
936.000,0.987258
937.000,0.987252
938.000,0.987245
939.000,0.987239
940.000,0.987233
941.000,0.987226
942.000,0.987220
943.000,0.987214
944.000,0.987208
945.000,0.987202
946.000,0.987196
947.000,0.987190
948.000,0.987184
949.000,0.987178
950.000,0.987173
951.000,0.987167
952.000,0.987161
953.000,0.987156
954.000,0.987150
955.000,0.987145
956.000,0.987140
957.000,0.987134
958.000,0.987129
959.000,0.987124
960.000,0.987119
961.000,0.987114
962.000,0.987109
963.000,0.987104
964.000,0.987100
965.000,0.987095
966.000,0.987090
967.000,0.987086
968.000,0.987081
969.000,0.987077
970.000,0.987072
971.000,0.987067
972.000,0.987063
973.000,0.987058
974.000,0.987053
975.000,0.987049
976.000,0.987044
977.000,0.987040
978.000,0.987036
979.000,0.987032
980.000,0.987028
981.000,0.987025
982.000,0.987022
983.000,0.987020
984.000,0.987019
985.000,0.987017
986.000,0.987017
987.000,0.987017
988.000,0.987017
989.000,0.987018
990.000,0.987019
991.000,0.987020
992.000,0.987021
993.000,0.987023
994.000,0.987024
995.000,0.987026
996.000,0.987028
997.000,0.987029
998.000,0.987031
999.000,0.987032
1000.000,0.987034
1001.000,0.987035
1002.000,0.987037
1003.000,0.987038
1004.000,0.987040
1005.000,0.987041
1006.000,0.987042
1007.000,0.987044
1008.000,0.987046
1009.000,0.987047
1010.000,0.987049
1011.000,0.987051
1012.000,0.987053
1013.000,0.987054
1014.000,0.987056
1015.000,0.987058
1016.000,0.987060
1017.000,0.987062
1018.000,0.987064
1019.000,0.987066
1020.000,0.987068
1021.000,0.987070
1022.000,0.987072
1023.000,0.987074
1024.000,0.987076
1025.000,0.987078
1026.000,0.987080
1027.000,0.987082
1028.000,0.987084
1029.000,0.987087
1030.000,0.987089
1031.000,0.987091
1032.000,0.987093
1033.000,0.987096
1034.000,0.987098
1035.000,0.987100
1036.000,0.987103
1037.000,0.987105
1038.000,0.987107
1039.000,0.987110
1040.000,0.987112
1041.000,0.987115
1042.000,0.987117
1043.000,0.987120
1044.000,0.987122
1045.000,0.987125
1046.000,0.987127
1047.000,0.987130
1048.000,0.987133
1049.000,0.987135
1050.000,0.987138
1051.000,0.987140
1052.000,0.987143
1053.000,0.987146
1054.000,0.987149
1055.000,0.987151
1056.000,0.987154
1057.000,0.987157
1058.000,0.987160
1059.000,0.987163
1060.000,0.987166
1061.000,0.987169
1062.000,0.987171
1063.000,0.987174
1064.000,0.987177
1065.000,0.987180
1066.000,0.987183
1067.000,0.987186
1068.000,0.987188
1069.000,0.987191
1070.000,0.987194
1071.000,0.987197
1072.000,0.987200
1073.000,0.987203
1074.000,0.987206
1075.000,0.987210
1076.000,0.987213
1077.000,0.987217
1078.000,0.987220
1079.000,0.987224
1080.000,0.987228
1081.000,0.987231
1082.000,0.987234
1083.000,0.987237
1084.000,0.987240
1085.000,0.987242
1086.000,0.987244
1087.000,0.987245
1088.000,0.987245
1089.000,0.987245
1090.000,0.987244
1091.000,0.987243
1092.000,0.987241
1093.000,0.987239
1094.000,0.987236
1095.000,0.987233
1096.000,0.987230
1097.000,0.987227
1098.000,0.987224
1099.000,0.987221
1100.000,0.987218
1101.000,0.987215
1102.000,0.987212
1103.000,0.987210
1104.000,0.987207
1105.000,0.987205
1106.000,0.987203
1107.000,0.987200
1108.000,0.987198
1109.000,0.987196
1110.000,0.987194
1111.000,0.987192
1112.000,0.987190
1113.000,0.987188
1114.000,0.987186
1115.000,0.987184
1116.000,0.987182
1117.000,0.987180
1118.000,0.987178
1119.000,0.987176
1120.000,0.987174
1121.000,0.987172
1122.000,0.987170
1123.000,0.987169
1124.000,0.987167
1125.000,0.987165
1126.000,0.987163
1127.000,0.987162
1128.000,0.987160
1129.000,0.987159
1130.000,0.987157
1131.000,0.987156
1132.000,0.987154
1133.000,0.987153
1134.000,0.987152
1135.000,0.987150
1136.000,0.987149
1137.000,0.987148
1138.000,0.987146
1139.000,0.987145
1140.000,0.987144
1141.000,0.987143
1142.000,0.987142
1143.000,0.987141
1144.000,0.987140
1145.000,0.987139
1146.000,0.987138
1147.000,0.987137
1148.000,0.987136
1149.000,0.987135
1150.000,0.987134
1151.000,0.987133
1152.000,0.987132
1153.000,0.987131
1154.000,0.987131
1155.000,0.987130
1156.000,0.987129
1157.000,0.987129
1158.000,0.987128
1159.000,0.987127
1160.000,0.987127
1161.000,0.987126
1162.000,0.987126
1163.000,0.987125
1164.000,0.987125
1165.000,0.987124
1166.000,0.987124
1167.000,0.987123
1168.000,0.987123
1169.000,0.987122
1170.000,0.987122
1171.000,0.987122
1172.000,0.987122
1173.000,0.987121
1174.000,0.987121
1175.000,0.987121
1176.000,0.987121
1177.000,0.987121
1178.000,0.987121
1179.000,0.987121
1180.000,0.987120
1181.000,0.987120
1182.000,0.987120
1183.000,0.987120
1184.000,0.987120
1185.000,0.987120
1186.000,0.987120
1187.000,0.987120
1188.000,0.987120
1189.000,0.987121
1190.000,0.987121
1191.000,0.987121
1192.000,0.987121
1193.000,0.987122
1194.000,0.987122
1195.000,0.987122
1196.000,0.987123
1197.000,0.987123
1198.000,0.987124
1199.000,0.987124
1200.000,0.987125
1201.000,0.987125
1202.000,0.987126
1203.000,0.987126
1204.000,0.987126
1205.000,0.987126
1206.000,0.987126
1207.000,0.987126
1208.000,0.987126
1209.000,0.987127
1210.000,0.987127
1211.000,0.987128
1212.000,0.987129
1213.000,0.987131
1214.000,0.987133
1215.000,0.987136
1216.000,0.987140
1217.000,0.987144
1218.000,0.987149
1219.000,0.987154
1220.000,0.987160
1221.000,0.987167
1222.000,0.987173
1223.000,0.987180
1224.000,0.987188
1225.000,0.987195
1226.000,0.987202
1227.000,0.987210
1228.000,0.987217
1229.000,0.987225
1230.000,0.987232
1231.000,0.987239
1232.000,0.987246
1233.000,0.987253
1234.000,0.987259
1235.000,0.987266
1236.000,0.987273
1237.000,0.987280
1238.000,0.987287
1239.000,0.987293
1240.000,0.987300
1241.000,0.987307
1242.000,0.987314
1243.000,0.987321
1244.000,0.987328
1245.000,0.987335
1246.000,0.987342
1247.000,0.987349
1248.000,0.987355
1249.000,0.987362
1250.000,0.987369
1251.000,0.987376
1252.000,0.987383
1253.000,0.987390
1254.000,0.987397
1255.000,0.987404
1256.000,0.987411
1257.000,0.987417
1258.000,0.987424
1259.000,0.987431
1260.000,0.987438
1261.000,0.987445
1262.000,0.987452
1263.000,0.987458
1264.000,0.987465
1265.000,0.987472
1266.000,0.987479
1267.000,0.987486
1268.000,0.987493
1269.000,0.987499
1270.000,0.987506
1271.000,0.987513
1272.000,0.987520
1273.000,0.987527
1274.000,0.987533
1275.000,0.987540
1276.000,0.987547
1277.000,0.987554
1278.000,0.987561
1279.000,0.987567
1280.000,0.987574
1281.000,0.987581
1282.000,0.987588
1283.000,0.987594
1284.000,0.987601
1285.000,0.987608
1286.000,0.987615
1287.000,0.987621
1288.000,0.987628
1289.000,0.987635
1290.000,0.987642
1291.000,0.987648
1292.000,0.987655
1293.000,0.987662
1294.000,0.987668
1295.000,0.987675
1296.000,0.987682
1297.000,0.987689
1298.000,0.987695
1299.000,0.987702
1300.000,0.987709
1301.000,0.987715
1302.000,0.987722
1303.000,0.987729
1304.000,0.987735
1305.000,0.987742
1306.000,0.987749
1307.000,0.987755
1308.000,0.987762
1309.000,0.987769
1310.000,0.987775
1311.000,0.987782
1312.000,0.987789
1313.000,0.987795
1314.000,0.987802
1315.000,0.987808
1316.000,0.987815
1317.000,0.987822
1318.000,0.987828
1319.000,0.987835
1320.000,0.987841
1321.000,0.987848
1322.000,0.987855
1323.000,0.987861
1324.000,0.987868
1325.000,0.987874
1326.000,0.987881
1327.000,0.987888
1328.000,0.987894
1329.000,0.987901
1330.000,0.987907
1331.000,0.987914
1332.000,0.987920
1333.000,0.987927
1334.000,0.987933
1335.000,0.987940
1336.000,0.987947
1337.000,0.987953
1338.000,0.987960
1339.000,0.987966
1340.000,0.987973
1341.000,0.987979
1342.000,0.987986
1343.000,0.987992
1344.000,0.987999
1345.000,0.988005
1346.000,0.988012
1347.000,0.988018
1348.000,0.988025
1349.000,0.988031
1350.000,0.988038
1351.000,0.988044
1352.000,0.988050
1353.000,0.988057
1354.000,0.988063
1355.000,0.988070
1356.000,0.988076
1357.000,0.988083
1358.000,0.988089
1359.000,0.988096
1360.000,0.988102
1361.000,0.988108
1362.000,0.988115
1363.000,0.988121
1364.000,0.988128
1365.000,0.988134
1366.000,0.988141
1367.000,0.988147
1368.000,0.988153
1369.000,0.988160
1370.000,0.988166
1371.000,0.988172
1372.000,0.988179
1373.000,0.988185
1374.000,0.988191
1375.000,0.988197
1376.000,0.988204
1377.000,0.988210
1378.000,0.988216
1379.000,0.988223
1380.000,0.988229
1381.000,0.988236
1382.000,0.988242
1383.000,0.988249
1384.000,0.988256
1385.000,0.988262
1386.000,0.988269
1387.000,0.988275
1388.000,0.988281
1389.000,0.988287
1390.000,0.988293
1391.000,0.988298
1392.000,0.988303
1393.000,0.988308
1394.000,0.988312
1395.000,0.988315
1396.000,0.988319
1397.000,0.988322
1398.000,0.988325
1399.000,0.988327
1400.000,0.988330
1401.000,0.988332
1402.000,0.988334
1403.000,0.988337
1404.000,0.988339
1405.000,0.988341
1406.000,0.988343
1407.000,0.988346
1408.000,0.988348
1409.000,0.988351
1410.000,0.988353
1411.000,0.988356
1412.000,0.988358
1413.000,0.988361
1414.000,0.988364
1415.000,0.988366
1416.000,0.988369
1417.000,0.988372
1418.000,0.988374
1419.000,0.988377
1420.000,0.988380
1421.000,0.988382
1422.000,0.988385
1423.000,0.988387
1424.000,0.988390
1425.000,0.988393
1426.000,0.988395
1427.000,0.988398
1428.000,0.988400
1429.000,0.988403
1430.000,0.988406
1431.000,0.988408
1432.000,0.988411
1433.000,0.988414
1434.000,0.988417
1435.000,0.988419
1436.000,0.988422
1437.000,0.988425
1438.000,0.988427
1439.000,0.988430
1440.000,0.988433
1441.000,0.988436
1442.000,0.988438
1443.000,0.988441
1444.000,0.988444
1445.000,0.988447
1446.000,0.988449
1447.000,0.988452
1448.000,0.988455
1449.000,0.988458
1450.000,0.988460
1451.000,0.988463
1452.000,0.988466
1453.000,0.988469
1454.000,0.988472
1455.000,0.988474
1456.000,0.988477
1457.000,0.988480
1458.000,0.988483
1459.000,0.988486
1460.000,0.988489
1461.000,0.988491
1462.000,0.988494
1463.000,0.988497
1464.000,0.988500
1465.000,0.988503
1466.000,0.988506
1467.000,0.988509
1468.000,0.988511
1469.000,0.988514
1470.000,0.988517
1471.000,0.988520
1472.000,0.988523
1473.000,0.988526
1474.000,0.988529
1475.000,0.988532
1476.000,0.988535
1477.000,0.988537
1478.000,0.988540
1479.000,0.988543
1480.000,0.988546
1481.000,0.988549
1482.000,0.988552
1483.000,0.988555
1484.000,0.988558
1485.000,0.988561
1486.000,0.988564
1487.000,0.988567
1488.000,0.988570
1489.000,0.988573
1490.000,0.988576
1491.000,0.988579
1492.000,0.988582
1493.000,0.988585
1494.000,0.988588
1495.000,0.988591
1496.000,0.988594
1497.000,0.988597
1498.000,0.988600
1499.000,0.988603
1500.000,0.988606
1501.000,0.988609
1502.000,0.988612
1503.000,0.988615
1504.000,0.988618
1505.000,0.988621
1506.000,0.988624
1507.000,0.988627
1508.000,0.988630
1509.000,0.988633
1510.000,0.988636
1511.000,0.988639
1512.000,0.988642
1513.000,0.988645
1514.000,0.988648
1515.000,0.988651
1516.000,0.988654
1517.000,0.988658
1518.000,0.988661
1519.000,0.988664
1520.000,0.988667
1521.000,0.988670
1522.000,0.988673
1523.000,0.988676
1524.000,0.988679
1525.000,0.988682
1526.000,0.988685
1527.000,0.988688
1528.000,0.988692
1529.000,0.988695
1530.000,0.988698
1531.000,0.988701
1532.000,0.988704
1533.000,0.988707
1534.000,0.988710
1535.000,0.988713
1536.000,0.988717
1537.000,0.988720
1538.000,0.988723
1539.000,0.988726
1540.000,0.988729
1541.000,0.988732
1542.000,0.988735
1543.000,0.988739
1544.000,0.988742
1545.000,0.988745
1546.000,0.988748
1547.000,0.988751
1548.000,0.988754
1549.000,0.988757
1550.000,0.988761
1551.000,0.988764
1552.000,0.988767
1553.000,0.988770
1554.000,0.988773
1555.000,0.988777
1556.000,0.988780
1557.000,0.988783
1558.000,0.988786
1559.000,0.988789
1560.000,0.988793
1561.000,0.988796
1562.000,0.988799
1563.000,0.988802
1564.000,0.988805
1565.000,0.988809
1566.000,0.988812
1567.000,0.988815
1568.000,0.988818
1569.000,0.988821
1570.000,0.988824
1571.000,0.988828
1572.000,0.988831
1573.000,0.988834
1574.000,0.988837
1575.000,0.988841
1576.000,0.988844
1577.000,0.988847
1578.000,0.988850
1579.000,0.988854
1580.000,0.988857
1581.000,0.988860
1582.000,0.988864
1583.000,0.988867
1584.000,0.988870
1585.000,0.988874
1586.000,0.988877
1587.000,0.988880
1588.000,0.988883
1589.000,0.988886
1590.000,0.988889
1591.000,0.988892
1592.000,0.988895
1593.000,0.988898
1594.000,0.988901
1595.000,0.988905
1596.000,0.988908
1597.000,0.988912
1598.000,0.988916
1599.000,0.988919
1600.000,0.988923
1601.000,0.988927
1602.000,0.988931
1603.000,0.988935
1604.000,0.988938
1605.000,0.988941
1606.000,0.988944
1607.000,0.988945
1608.000,0.988946
1609.000,0.988946
1610.000,0.988945
1611.000,0.988943
1612.000,0.988940
1613.000,0.988937
1614.000,0.988932
1615.000,0.988927
1616.000,0.988921
1617.000,0.988915
1618.000,0.988908
1619.000,0.988901
1620.000,0.988895
1621.000,0.988888
1622.000,0.988881
1623.000,0.988875
1624.000,0.988869
1625.000,0.988863
1626.000,0.988857
1627.000,0.988851
1628.000,0.988845
1629.000,0.988840
1630.000,0.988834
1631.000,0.988829
1632.000,0.988823
1633.000,0.988818
1634.000,0.988812
1635.000,0.988807
1636.000,0.988801
1637.000,0.988796
1638.000,0.988790
1639.000,0.988784
1640.000,0.988779
1641.000,0.988773
1642.000,0.988768
1643.000,0.988762
1644.000,0.988757
1645.000,0.988751
1646.000,0.988746
1647.000,0.988741
1648.000,0.988735
1649.000,0.988730
1650.000,0.988725
1651.000,0.988720
1652.000,0.988715
1653.000,0.988709
1654.000,0.988704
1655.000,0.988699
1656.000,0.988694
1657.000,0.988689
1658.000,0.988684
1659.000,0.988679
1660.000,0.988674
1661.000,0.988669
1662.000,0.988664
1663.000,0.988659
1664.000,0.988654
1665.000,0.988649
1666.000,0.988644
1667.000,0.988640
1668.000,0.988635
1669.000,0.988630
1670.000,0.988625
1671.000,0.988620
1672.000,0.988616
1673.000,0.988611
1674.000,0.988606
1675.000,0.988602
1676.000,0.988597
1677.000,0.988592
1678.000,0.988588
1679.000,0.988583
1680.000,0.988579
1681.000,0.988574
1682.000,0.988570
1683.000,0.988565
1684.000,0.988561
1685.000,0.988556
1686.000,0.988552
1687.000,0.988548
1688.000,0.988543
1689.000,0.988539
1690.000,0.988535
1691.000,0.988530
1692.000,0.988526
1693.000,0.988522
1694.000,0.988518
1695.000,0.988513
1696.000,0.988509
1697.000,0.988505
1698.000,0.988501
1699.000,0.988497
1700.000,0.988493
1701.000,0.988489
1702.000,0.988484
1703.000,0.988480
1704.000,0.988476
1705.000,0.988472
1706.000,0.988468
1707.000,0.988464
1708.000,0.988461
1709.000,0.988457
1710.000,0.988453
1711.000,0.988449
1712.000,0.988445
1713.000,0.988441
1714.000,0.988437
1715.000,0.988434
1716.000,0.988430
1717.000,0.988426
1718.000,0.988422
1719.000,0.988419
1720.000,0.988415
1721.000,0.988411
1722.000,0.988407
1723.000,0.988404
1724.000,0.988400
1725.000,0.988397
1726.000,0.988393
1727.000,0.988389
1728.000,0.988386
1729.000,0.988382
1730.000,0.988379
1731.000,0.988375
1732.000,0.988372
1733.000,0.988368
1734.000,0.988365
1735.000,0.988362
1736.000,0.988358
1737.000,0.988355
1738.000,0.988351
1739.000,0.988348
1740.000,0.988345
1741.000,0.988341
1742.000,0.988338
1743.000,0.988335
1744.000,0.988332
1745.000,0.988328
1746.000,0.988325
1747.000,0.988322
1748.000,0.988319
1749.000,0.988316
1750.000,0.988313
1751.000,0.988309
1752.000,0.988306
1753.000,0.988303
1754.000,0.988300
1755.000,0.988297
1756.000,0.988294
1757.000,0.988291
1758.000,0.988288
1759.000,0.988285
1760.000,0.988282
1761.000,0.988279
1762.000,0.988276
1763.000,0.988273
1764.000,0.988270
1765.000,0.988267
1766.000,0.988265
1767.000,0.988262
1768.000,0.988259
1769.000,0.988256
1770.000,0.988253
1771.000,0.988250
1772.000,0.988248
1773.000,0.988245
1774.000,0.988242
1775.000,0.988239
1776.000,0.988237
1777.000,0.988234
1778.000,0.988231
1779.000,0.988229
1780.000,0.988226
1781.000,0.988223
1782.000,0.988221
1783.000,0.988218
1784.000,0.988216
1785.000,0.988213
1786.000,0.988211
1787.000,0.988208
1788.000,0.988205
1789.000,0.988203
1790.000,0.988200
1791.000,0.988198
1792.000,0.988196
1793.000,0.988193
1794.000,0.988191
1795.000,0.988188
1796.000,0.988186
1797.000,0.988183
1798.000,0.988181
1799.000,0.988179
1800.000,0.988176
1801.000,0.988174
1802.000,0.988172
1803.000,0.988169
1804.000,0.988167
1805.000,0.988165
1806.000,0.988163
1807.000,0.988160
1808.000,0.988158
1809.000,0.988156
1810.000,0.988154
1811.000,0.988152
1812.000,0.988149
1813.000,0.988147
1814.000,0.988145
1815.000,0.988143
1816.000,0.988141
1817.000,0.988139
1818.000,0.988137
1819.000,0.988135
1820.000,0.988133
1821.000,0.988131
1822.000,0.988129
1823.000,0.988127
1824.000,0.988125
1825.000,0.988123
1826.000,0.988121
1827.000,0.988119
1828.000,0.988117
1829.000,0.988115
1830.000,0.988113
1831.000,0.988111
1832.000,0.988109
1833.000,0.988107
1834.000,0.988105
1835.000,0.988104
1836.000,0.988102
1837.000,0.988100
1838.000,0.988098
1839.000,0.988096
1840.000,0.988094
1841.000,0.988093
1842.000,0.988091
1843.000,0.988089
1844.000,0.988087
1845.000,0.988086
1846.000,0.988084
1847.000,0.988082
1848.000,0.988081
1849.000,0.988079
1850.000,0.988077
1851.000,0.988076
1852.000,0.988074
1853.000,0.988072
1854.000,0.988071
1855.000,0.988069
1856.000,0.988068
