Wavelength,Power transmitted
754.000,0.986372
755.000,0.986369
756.000,0.986365
757.000,0.986362
758.000,0.986359
759.000,0.986355
760.000,0.986352
761.000,0.986349
762.000,0.986345
763.000,0.986342
764.000,0.986339
765.000,0.986335
766.000,0.986332
767.000,0.986329
768.000,0.986325
769.000,0.986322
770.000,0.986319
771.000,0.986316
772.000,0.986312
773.000,0.986309
774.000,0.986306
775.000,0.986303
776.000,0.986300
777.000,0.986297
778.000,0.986293
779.000,0.986290
780.000,0.986287
781.000,0.986284
782.000,0.986281
783.000,0.986278
784.000,0.986275
785.000,0.986271
786.000,0.986268
787.000,0.986265
788.000,0.986262
789.000,0.986259
790.000,0.986256
791.000,0.986253
792.000,0.986250
793.000,0.986247
794.000,0.986244
795.000,0.986241
796.000,0.986238
797.000,0.986235
798.000,0.986232
799.000,0.986229
800.000,0.986226
801.000,0.986223
802.000,0.986220
803.000,0.986217
804.000,0.986214
805.000,0.986211
806.000,0.986208
807.000,0.986206
808.000,0.986203
809.000,0.986200
810.000,0.986197
811.000,0.986194
812.000,0.986191
813.000,0.986188
814.000,0.986185
815.000,0.986183
816.000,0.986180
817.000,0.986177
818.000,0.986174
819.000,0.986171
820.000,0.986168
821.000,0.986166
822.000,0.986163
823.000,0.986160
824.000,0.986157
825.000,0.986155
826.000,0.986152
827.000,0.986149
828.000,0.986146
829.000,0.986144
830.000,0.986141
831.000,0.986138
832.000,0.986135
833.000,0.986133
834.000,0.986130
835.000,0.986127
836.000,0.986125
837.000,0.986122
838.000,0.986119
839.000,0.986117
840.000,0.986114
841.000,0.986111
842.000,0.986109
843.000,0.986106
844.000,0.986103
845.000,0.986101
846.000,0.986098
847.000,0.986096
848.000,0.986093
849.000,0.986090
850.000,0.986088
851.000,0.986085
852.000,0.986083
853.000,0.986080
854.000,0.986078
855.000,0.986075
856.000,0.986073
857.000,0.986070
858.000,0.986068
859.000,0.986065
860.000,0.986062
861.000,0.986060
862.000,0.986057
863.000,0.986055
864.000,0.986053
865.000,0.986050
866.000,0.986048
867.000,0.986045
868.000,0.986043
869.000,0.986040
870.000,0.986038
871.000,0.986035
872.000,0.986033
873.000,0.986030
874.000,0.986028
875.000,0.986026
876.000,0.986023
877.000,0.986021
878.000,0.986018
879.000,0.986016
880.000,0.986014
881.000,0.986011
882.000,0.986009
883.000,0.986007
884.000,0.986004
885.000,0.986002
886.000,0.986000
887.000,0.985997
888.000,0.985995
889.000,0.985993
890.000,0.985990
891.000,0.985988
892.000,0.985986
893.000,0.985983
894.000,0.985981
895.000,0.985979
896.000,0.985976
897.000,0.985974
898.000,0.985972
899.000,0.985970
900.000,0.985967
901.000,0.985965
902.000,0.985963
903.000,0.985961
904.000,0.985958
905.000,0.985956
906.000,0.985954
907.000,0.985952
908.000,0.985949
909.000,0.985947
910.000,0.985945
911.000,0.985943
912.000,0.985941
913.000,0.985938
914.000,0.985936
915.000,0.985934
916.000,0.985932
917.000,0.985930
918.000,0.985927
919.000,0.985925
920.000,0.985923
921.000,0.985921
922.000,0.985919
923.000,0.985917
924.000,0.985914
925.000,0.985912
926.000,0.985910
927.000,0.985908
928.000,0.985906
929.000,0.985904
930.000,0.985902
931.000,0.985900
932.000,0.985898
933.000,0.985895
934.000,0.985893
935.000,0.985891
936.000,0.985889
937.000,0.985887
938.000,0.985885
939.000,0.985883
940.000,0.985881
941.000,0.985879
942.000,0.985877
943.000,0.985875
944.000,0.985873
945.000,0.985871
946.000,0.985869
947.000,0.985867
948.000,0.985865
949.000,0.985863
950.000,0.985861
951.000,0.985859
952.000,0.985857
953.000,0.985855
954.000,0.985853
955.000,0.985851
956.000,0.985849
957.000,0.985847
958.000,0.985845
959.000,0.985843
960.000,0.985841
961.000,0.985839
962.000,0.985837
963.000,0.985835
964.000,0.985833
965.000,0.985831
966.000,0.985829
967.000,0.985827
968.000,0.985825
969.000,0.985824
970.000,0.985822
971.000,0.985820
972.000,0.985818
973.000,0.985816
974.000,0.985814
975.000,0.985812
976.000,0.985810
977.000,0.985808
978.000,0.985806
979.000,0.985804
980.000,0.985803
981.000,0.985801
982.000,0.985799
983.000,0.985797
984.000,0.985795
985.000,0.985793
986.000,0.985792
987.000,0.985790
988.000,0.985788
989.000,0.985786
990.000,0.985784
991.000,0.985783
992.000,0.985781
993.000,0.985779
994.000,0.985777
995.000,0.985775
996.000,0.985773
997.000,0.985771
998.000,0.985769
999.000,0.985767
1000.000,0.985765
