Wavelength,Power transmitted
902.000,0.094632
903.000,0.093162
904.000,0.091818
905.000,0.090600
906.000,0.089506
907.000,0.088537
908.000,0.087689
909.000,0.086962
910.000,0.086355
911.000,0.085867
912.000,0.085495
913.000,0.085239
914.000,0.085098
915.000,0.085069
916.000,0.085152
917.000,0.085345
918.000,0.085646
919.000,0.086055
920.000,0.086571
921.000,0.087190
922.000,0.087913
923.000,0.088738
924.000,0.089664
925.000,0.090689
926.000,0.091812
927.000,0.093031
928.000,0.094346
929.000,0.095755
930.000,0.097256
931.000,0.098849
932.000,0.100532
933.000,0.102304
934.000,0.104164
935.000,0.106110
936.000,0.108141
937.000,0.110255
938.000,0.112452
939.000,0.114731
940.000,0.117089
941.000,0.119525
942.000,0.122038
943.000,0.124628
944.000,0.127291
945.000,0.130028
946.000,0.132836
947.000,0.135714
948.000,0.138661
949.000,0.141675
950.000,0.144755
951.000,0.147898
952.000,0.151105
953.000,0.154372
954.000,0.157698
955.000,0.161082
956.000,0.164521
957.000,0.168015
958.000,0.171561
959.000,0.175157
960.000,0.178802
961.000,0.182493
962.000,0.186229
963.000,0.190009
964.000,0.193829
965.000,0.197688
966.000,0.201585
967.000,0.205516
968.000,0.209481
969.000,0.213477
970.000,0.217501
971.000,0.221554
972.000,0.225631
973.000,0.229731
974.000,0.233853
975.000,0.237994
976.000,0.242152
977.000,0.246326
978.000,0.250513
979.000,0.254712
980.000,0.258920
981.000,0.263137
982.000,0.267360
983.000,0.271587
984.000,0.275817
985.000,0.280048
986.000,0.284279
987.000,0.288508
988.000,0.292734
989.000,0.296955
990.000,0.301170
991.000,0.305376
992.000,0.309574
993.000,0.313762
994.000,0.317938
995.000,0.322102
996.000,0.326251
997.000,0.330386
998.000,0.334504
999.000,0.338606
1000.000,0.342689
1001.000,0.346754
1002.000,0.350798
1003.000,0.354822
1004.000,0.358825
1005.000,0.362806
1006.000,0.366763
1007.000,0.370698
1008.000,0.374608
1009.000,0.378493
1010.000,0.382354
1011.000,0.386188
1012.000,0.389997
1013.000,0.393779
1014.000,0.397533
1015.000,0.401261
1016.000,0.404960
1017.000,0.408632
1018.000,0.412274
1019.000,0.415889
1020.000,0.419474
1021.000,0.423029
1022.000,0.426556
1023.000,0.430053
1024.000,0.433520
1025.000,0.436957
1026.000,0.440364
1027.000,0.443741
1028.000,0.447088
1029.000,0.450406
1030.000,0.453693
1031.000,0.456950
1032.000,0.460178
1033.000,0.463376
1034.000,0.466543
1035.000,0.469682
1036.000,0.472790
1037.000,0.475869
1038.000,0.478918
1039.000,0.481938
1040.000,0.484929
1041.000,0.487890
1042.000,0.490822
1043.000,0.493726
1044.000,0.496600
1045.000,0.499446
1046.000,0.502264
1047.000,0.505053
1048.000,0.507814
1049.000,0.510547
1050.000,0.513252
1051.000,0.515930
1052.000,0.518581
1053.000,0.521204
1054.000,0.523800
1055.000,0.526370
1056.000,0.528913
1057.000,0.531429
1058.000,0.533920
1059.000,0.536385
1060.000,0.538824
1061.000,0.541238
1062.000,0.543627
1063.000,0.545991
1064.000,0.548330
1065.000,0.550645
1066.000,0.552936
1067.000,0.555202
1068.000,0.557445
1069.000,0.559665
1070.000,0.561861
1071.000,0.564034
1072.000,0.566184
1073.000,0.568311
1074.000,0.570416
1075.000,0.572499
1076.000,0.574560
1077.000,0.576599
1078.000,0.578617
1079.000,0.580613
1080.000,0.582589
1081.000,0.584543
1082.000,0.586477
1083.000,0.588391
1084.000,0.590285
1085.000,0.592159
1086.000,0.594013
1087.000,0.595848
1088.000,0.597664
1089.000,0.599461
1090.000,0.601239
1091.000,0.602998
1092.000,0.604739
1093.000,0.606462
1094.000,0.608167
1095.000,0.609854
1096.000,0.611523
1097.000,0.613175
1098.000,0.614810
1099.000,0.616428
1100.000,0.618029
1101.000,0.619613
1102.000,0.621181
1103.000,0.622733
1104.000,0.624269
1105.000,0.625789
1106.000,0.627293
1107.000,0.628782
1108.000,0.630255
1109.000,0.631713
1110.000,0.633156
1111.000,0.634585
1112.000,0.635998
1113.000,0.637398
1114.000,0.638782
1115.000,0.640153
1116.000,0.641510
1117.000,0.642853
1118.000,0.644182
1119.000,0.645498
1120.000,0.646801
1121.000,0.648091
1122.000,0.649367
1123.000,0.650631
1124.000,0.651882
1125.000,0.653120
1126.000,0.654346
1127.000,0.655560
1128.000,0.656762
1129.000,0.657951
1130.000,0.659129
1131.000,0.660294
1132.000,0.661449
1133.000,0.662591
1134.000,0.663722
1135.000,0.664842
1136.000,0.665951
1137.000,0.667049
1138.000,0.668136
1139.000,0.669212
1140.000,0.670278
1141.000,0.671333
1142.000,0.672377
1143.000,0.673412
1144.000,0.674436
1145.000,0.675451
1146.000,0.676456
1147.000,0.677450
1148.000,0.678435
1149.000,0.679411
1150.000,0.680377
1151.000,0.681334
1152.000,0.682281
1153.000,0.683219
1154.000,0.684148
1155.000,0.685068
1156.000,0.685980
1157.000,0.686882
1158.000,0.687775
1159.000,0.688660
1160.000,0.689537
1161.000,0.690405
1162.000,0.691264
1163.000,0.692116
1164.000,0.692959
1165.000,0.693794
1166.000,0.694621
1167.000,0.695440
1168.000,0.696251
1169.000,0.697055
1170.000,0.697851
1171.000,0.698640
1172.000,0.699421
1173.000,0.700195
1174.000,0.700961
1175.000,0.701720
1176.000,0.702473
1177.000,0.703218
1178.000,0.703956
1179.000,0.704687
1180.000,0.705412
1181.000,0.706129
1182.000,0.706840
1183.000,0.707544
1184.000,0.708242
1185.000,0.708933
1186.000,0.709617
1187.000,0.710295
1188.000,0.710967
1189.000,0.711632
1190.000,0.712291
1191.000,0.712944
1192.000,0.713591
1193.000,0.714232
1194.000,0.714866
1195.000,0.715495
1196.000,0.716118
1197.000,0.716735
1198.000,0.717347
1199.000,0.717953
1200.000,0.718553
1201.000,0.719148
1202.000,0.719737
1203.000,0.720321
1204.000,0.720899
1205.000,0.721472
1206.000,0.722040
1207.000,0.722602
1208.000,0.723159
1209.000,0.723711
1210.000,0.724258
1211.000,0.724800
1212.000,0.725337
1213.000,0.725868
1214.000,0.726395
1215.000,0.726917
1216.000,0.727434
1217.000,0.727946
1218.000,0.728454
1219.000,0.728956
1220.000,0.729454
1221.000,0.729948
1222.000,0.730437
1223.000,0.730921
1224.000,0.731401
1225.000,0.731877
1226.000,0.732348
1227.000,0.732815
1228.000,0.733277
1229.000,0.733735
1230.000,0.734189
1231.000,0.734638
1232.000,0.735084
1233.000,0.735525
1234.000,0.735962
1235.000,0.736394
1236.000,0.736823
1237.000,0.737248
1238.000,0.737669
1239.000,0.738085
1240.000,0.738498
1241.000,0.738907
1242.000,0.739312
1243.000,0.739714
1244.000,0.740111
1245.000,0.740505
1246.000,0.740895
1247.000,0.741282
1248.000,0.741664
1249.000,0.742043
1250.000,0.742419
1251.000,0.742790
1252.000,0.743158
1253.000,0.743523
1254.000,0.743884
1255.000,0.744241
1256.000,0.744595
1257.000,0.744946
1258.000,0.745293
1259.000,0.745637
1260.000,0.745977
1261.000,0.746314
1262.000,0.746648
1263.000,0.746978
1264.000,0.747305
1265.000,0.747629
1266.000,0.747950
1267.000,0.748268
1268.000,0.748582
1269.000,0.748893
1270.000,0.749201
1271.000,0.749506
1272.000,0.749808
1273.000,0.750107
1274.000,0.750403
1275.000,0.750695
1276.000,0.750985
1277.000,0.751271
1278.000,0.751555
1279.000,0.751835
1280.000,0.752113
1281.000,0.752388
1282.000,0.752659
1283.000,0.752928
1284.000,0.753194
1285.000,0.753457
1286.000,0.753718
1287.000,0.753975
1288.000,0.754230
1289.000,0.754482
1290.000,0.754731
1291.000,0.754978
1292.000,0.755222
1293.000,0.755463
1294.000,0.755701
1295.000,0.755937
1296.000,0.756170
1297.000,0.756400
1298.000,0.756628
1299.000,0.756852
1300.000,0.757075
1301.000,0.757294
1302.000,0.757511
1303.000,0.757725
1304.000,0.757937
1305.000,0.758146
1306.000,0.758353
1307.000,0.758557
1308.000,0.758758
1309.000,0.758957
1310.000,0.759154
1311.000,0.759348
1312.000,0.759540
1313.000,0.759729
1314.000,0.759916
1315.000,0.760100
1316.000,0.760282
1317.000,0.760461
1318.000,0.760638
1319.000,0.760812
1320.000,0.760984
1321.000,0.761154
1322.000,0.761321
1323.000,0.761485
1324.000,0.761647
1325.000,0.761807
1326.000,0.761964
1327.000,0.762119
1328.000,0.762271
1329.000,0.762421
1330.000,0.762569
1331.000,0.762714
1332.000,0.762857
1333.000,0.762998
1334.000,0.763137
1335.000,0.763273
1336.000,0.763407
1337.000,0.763538
1338.000,0.763667
1339.000,0.763794
1340.000,0.763919
1341.000,0.764041
1342.000,0.764161
1343.000,0.764278
1344.000,0.764393
1345.000,0.764506
1346.000,0.764617
1347.000,0.764725
1348.000,0.764830
1349.000,0.764934
1350.000,0.765035
1351.000,0.765134
1352.000,0.765230
1353.000,0.765325
1354.000,0.765416
1355.000,0.765506
1356.000,0.765593
1357.000,0.765679
1358.000,0.765761
1359.000,0.765842
1360.000,0.765920
1361.000,0.765996
1362.000,0.766070
1363.000,0.766141
1364.000,0.766210
1365.000,0.766277
1366.000,0.766341
1367.000,0.766403
1368.000,0.766463
1369.000,0.766520
1370.000,0.766575
1371.000,0.766627
1372.000,0.766677
1373.000,0.766725
1374.000,0.766770
1375.000,0.766813
1376.000,0.766853
1377.000,0.766891
1378.000,0.766927
1379.000,0.766960
1380.000,0.766991
1381.000,0.767019
1382.000,0.767045
1383.000,0.767069
1384.000,0.767090
1385.000,0.767108
1386.000,0.767124
1387.000,0.767138
1388.000,0.767149
1389.000,0.767158
1390.000,0.767164
1391.000,0.767167
1392.000,0.767168
1393.000,0.767167
1394.000,0.767162
1395.000,0.767156
1396.000,0.767147
1397.000,0.767135
1398.000,0.767121
1399.000,0.767104
1400.000,0.767084
1401.000,0.767062
1402.000,0.767037
1403.000,0.767009
1404.000,0.766979
1405.000,0.766946
1406.000,0.766910
1407.000,0.766871
1408.000,0.766830
1409.000,0.766785
1410.000,0.766738
1411.000,0.766688
1412.000,0.766634
1413.000,0.766578
1414.000,0.766520
1415.000,0.766458
1416.000,0.766393
1417.000,0.766325
1418.000,0.766255
1419.000,0.766181
1420.000,0.766104
1421.000,0.766025
1422.000,0.765942
1423.000,0.765856
1424.000,0.765767
1425.000,0.765674
1426.000,0.765579
1427.000,0.765480
1428.000,0.765377
1429.000,0.765272
1430.000,0.765163
1431.000,0.765050
1432.000,0.764934
1433.000,0.764815
1434.000,0.764692
1435.000,0.764566
1436.000,0.764436
1437.000,0.764302
1438.000,0.764165
1439.000,0.764025
1440.000,0.763881
1441.000,0.763733
1442.000,0.763582
1443.000,0.763427
1444.000,0.763268
1445.000,0.763105
1446.000,0.762938
1447.000,0.762768
1448.000,0.762593
1449.000,0.762414
1450.000,0.762231
1451.000,0.762044
1452.000,0.761852
1453.000,0.761656
1454.000,0.761456
1455.000,0.761252
1456.000,0.761043
1457.000,0.760829
1458.000,0.760611
1459.000,0.760389
1460.000,0.760162
1461.000,0.759930
1462.000,0.759694
1463.000,0.759453
1464.000,0.759207
1465.000,0.758956
1466.000,0.758700
1467.000,0.758440
1468.000,0.758174
1469.000,0.757903
1470.000,0.757627
1471.000,0.757345
1472.000,0.757059
1473.000,0.756766
1474.000,0.756468
1475.000,0.756165
1476.000,0.755856
1477.000,0.755541
1478.000,0.755221
1479.000,0.754894
1480.000,0.754562
1481.000,0.754223
1482.000,0.753879
1483.000,0.753528
1484.000,0.753171
1485.000,0.752808
1486.000,0.752438
1487.000,0.752062
1488.000,0.751679
1489.000,0.751289
1490.000,0.750893
1491.000,0.750489
1492.000,0.750079
1493.000,0.749661
1494.000,0.749236
1495.000,0.748804
1496.000,0.748364
1497.000,0.747917
1498.000,0.747463
1499.000,0.747001
1500.000,0.746531
1501.000,0.746053
1502.000,0.745567
1503.000,0.745073
1504.000,0.744570
1505.000,0.744060
1506.000,0.743541
1507.000,0.743013
1508.000,0.742476
1509.000,0.741931
1510.000,0.741377
1511.000,0.740813
1512.000,0.740241
1513.000,0.739658
1514.000,0.739067
1515.000,0.738465
1516.000,0.737854
1517.000,0.737233
1518.000,0.736602
1519.000,0.735960
1520.000,0.735308
1521.000,0.734646
1522.000,0.733973
1523.000,0.733290
1524.000,0.732595
1525.000,0.731890
1526.000,0.731173
1527.000,0.730445
1528.000,0.729706
1529.000,0.728955
1530.000,0.728192
1531.000,0.727417
1532.000,0.726631
1533.000,0.725831
1534.000,0.725020
1535.000,0.724196
1536.000,0.723359
1537.000,0.722509
1538.000,0.721646
1539.000,0.720770
1540.000,0.719880
1541.000,0.718977
1542.000,0.718061
1543.000,0.717130
1544.000,0.716186
1545.000,0.715228
1546.000,0.714255
1547.000,0.713269
1548.000,0.712267
1549.000,0.711251
1550.000,0.710220
1551.000,0.709174
1552.000,0.708113
1553.000,0.707037
1554.000,0.705945
1555.000,0.704838
1556.000,0.703714
1557.000,0.702575
1558.000,0.701420
1559.000,0.700249
1560.000,0.699062
1561.000,0.697859
1562.000,0.696639
1563.000,0.695403
1564.000,0.694150
1565.000,0.692881
1566.000,0.691595
1567.000,0.690293
1568.000,0.688973
1569.000,0.687638
1570.000,0.686285
1571.000,0.684915
1572.000,0.683529
1573.000,0.682126
1574.000,0.680705
1575.000,0.679268
1576.000,0.677814
1577.000,0.676342
1578.000,0.674854
1579.000,0.673349
1580.000,0.671827
1581.000,0.670289
1582.000,0.668734
1583.000,0.667163
1584.000,0.665576
1585.000,0.663973
1586.000,0.662355
1587.000,0.660721
1588.000,0.659071
1589.000,0.657407
1590.000,0.655728
1591.000,0.654035
1592.000,0.652327
1593.000,0.650606
1594.000,0.648871
1595.000,0.647123
1596.000,0.645362
1597.000,0.643589
1598.000,0.641804
1599.000,0.640007
1600.000,0.638200
1601.000,0.636382
1602.000,0.634554
1603.000,0.632717
1604.000,0.630871
1605.000,0.629018
1606.000,0.627157
1607.000,0.625289
1608.000,0.623415
1609.000,0.621536
1610.000,0.619653
1611.000,0.617766
1612.000,0.615876
1613.000,0.613984
1614.000,0.612091
1615.000,0.610198
1616.000,0.608306
1617.000,0.606414
1618.000,0.604526
1619.000,0.602640
1620.000,0.600759
1621.000,0.598883
1622.000,0.597013
1623.000,0.595151
1624.000,0.593296
1625.000,0.591451
1626.000,0.589617
1627.000,0.587793
1628.000,0.585983
1629.000,0.584185
1630.000,0.582403
1631.000,0.580637
1632.000,0.578887
1633.000,0.577155
1634.000,0.575443
1635.000,0.573750
1636.000,0.572079
1637.000,0.570429
1638.000,0.568803
1639.000,0.567201
1640.000,0.565623
1641.000,0.564072
1642.000,0.562548
1643.000,0.561051
1644.000,0.559583
1645.000,0.558145
1646.000,0.556737
1647.000,0.555361
1648.000,0.554017
1649.000,0.552707
1650.000,0.551430
1651.000,0.550188
1652.000,0.548981
1653.000,0.547811
1654.000,0.546677
1655.000,0.545580
1656.000,0.544521
1657.000,0.543501
1658.000,0.542519
1659.000,0.541577
1660.000,0.540674
1661.000,0.539811
1662.000,0.538988
1663.000,0.538206
1664.000,0.537464
1665.000,0.536763
1666.000,0.536103
1667.000,0.535485
1668.000,0.534907
1669.000,0.534370
1670.000,0.533875
1671.000,0.533421
1672.000,0.533008
1673.000,0.532636
1674.000,0.532305
1675.000,0.532015
1676.000,0.531765
1677.000,0.531555
1678.000,0.531385
1679.000,0.531255
1680.000,0.531165
1681.000,0.531113
1682.000,0.531100
1683.000,0.531124
1684.000,0.531186
1685.000,0.531286
1686.000,0.531421
1687.000,0.531593
1688.000,0.531799
1689.000,0.532041
1690.000,0.532317
1691.000,0.532626
1692.000,0.532968
1693.000,0.533343
1694.000,0.533749
1695.000,0.534186
1696.000,0.534654
1697.000,0.535151
1698.000,0.535677
1699.000,0.536231
1700.000,0.536813
1701.000,0.537421
1702.000,0.538055
1703.000,0.538715
1704.000,0.539399
1705.000,0.540107
1706.000,0.540837
1707.000,0.541591
1708.000,0.542365
1709.000,0.543161
1710.000,0.543977
1711.000,0.544812
1712.000,0.545666
1713.000,0.546539
1714.000,0.547428
1715.000,0.548335
1716.000,0.549258
1717.000,0.550196
1718.000,0.551148
1719.000,0.552115
1720.000,0.553094
1721.000,0.554086
1722.000,0.555090
1723.000,0.556105
1724.000,0.557131
1725.000,0.558166
1726.000,0.559211
1727.000,0.560264
1728.000,0.561326
1729.000,0.562395
1730.000,0.563470
1731.000,0.564553
1732.000,0.565641
1733.000,0.566734
1734.000,0.567832
1735.000,0.568935
1736.000,0.570041
1737.000,0.571151
1738.000,0.572264
1739.000,0.573380
1740.000,0.574497
1741.000,0.575616
1742.000,0.576737
1743.000,0.577858
1744.000,0.578980
1745.000,0.580102
1746.000,0.581224
1747.000,0.582345
1748.000,0.583465
1749.000,0.584584
1750.000,0.585701
1751.000,0.586817
1752.000,0.587930
1753.000,0.589041
1754.000,0.590149
1755.000,0.591254
1756.000,0.592356
1757.000,0.593454
1758.000,0.594549
1759.000,0.595640
1760.000,0.596726
1761.000,0.597808
1762.000,0.598885
1763.000,0.599957
1764.000,0.601024
1765.000,0.602085
1766.000,0.603141
1767.000,0.604192
1768.000,0.605236
1769.000,0.606275
1770.000,0.607307
1771.000,0.608334
1772.000,0.609354
1773.000,0.610369
1774.000,0.611377
1775.000,0.612378
1776.000,0.613374
1777.000,0.614363
1778.000,0.615346
1779.000,0.616322
1780.000,0.617291
1781.000,0.618253
1782.000,0.619208
1783.000,0.620157
1784.000,0.621097
1785.000,0.622031
1786.000,0.622957
1787.000,0.623875
1788.000,0.624786
1789.000,0.625690
1790.000,0.626586
1791.000,0.627475
1792.000,0.628356
1793.000,0.629229
1794.000,0.630096
1795.000,0.630955
1796.000,0.631807
1797.000,0.632652
1798.000,0.633489
1799.000,0.634319
1800.000,0.635142
1801.000,0.635958
1802.000,0.636767
1803.000,0.637568
1804.000,0.638363
1805.000,0.639150
1806.000,0.639930
1807.000,0.640702
1808.000,0.641468
1809.000,0.642226
1810.000,0.642978
1811.000,0.643722
1812.000,0.644459
1813.000,0.645190
1814.000,0.645913
1815.000,0.646630
1816.000,0.647340
1817.000,0.648043
1818.000,0.648739
1819.000,0.649429
1820.000,0.650112
1821.000,0.650788
1822.000,0.651457
1823.000,0.652120
1824.000,0.652776
1825.000,0.653425
1826.000,0.654068
1827.000,0.654704
1828.000,0.655333
1829.000,0.655957
1830.000,0.656573
1831.000,0.657184
1832.000,0.657788
1833.000,0.658387
1834.000,0.658979
1835.000,0.659566
1836.000,0.660147
1837.000,0.660722
1838.000,0.661292
1839.000,0.661856
1840.000,0.662414
1841.000,0.662966
1842.000,0.663513
1843.000,0.664054
1844.000,0.664590
1845.000,0.665120
1846.000,0.665644
1847.000,0.666163
1848.000,0.666676
1849.000,0.667184
1850.000,0.667686
1851.000,0.668184
1852.000,0.668676
1853.000,0.669162
1854.000,0.669644
1855.000,0.670121
1856.000,0.670593
